family,N,d,q,p,relax_core_ratio_mean,relax_core_ratio_stderr,relax_rounded_ratio_mean,relax_rounded_ratio_stderr,opt_warm_ratio_mean,opt_warm_ratio_stderr,opt_cold_ratio_mean,opt_cold_ratio_stderr
Gilbert,11,,0.25,4,0.22602678571428575,0.014967565529114329,0.7504166666666666,0.07349482567218453,0.8142033395626769,0.0392520499520417,0.6960864502466453,0.026523592011760987
Gilbert,11,,0.25,5,0.22602678571428575,0.014967565529114329,0.7504166666666666,0.07349482567218453,0.862981613661327,0.03294575076821883,0.7427118877644127,0.028594636841015073
Gilbert,11,,0.25,6,0.22602678571428575,0.014967565529114329,0.7504166666666666,0.07349482567218453,0.8671559673916758,0.031634100692381116,0.7934621057600906,0.0269230700135913
Gilbert,11,,0.25,7,0.22602678571428575,0.014967565529114329,0.7504166666666666,0.07349482567218453,0.8917859970492023,0.028012512843541934,0.802659603066829,0.022603886163801733
Gilbert,11,,0.25,8,0.22602678571428575,0.014967565529114329,0.7504166666666666,0.07349482567218453,0.8984761556520713,0.03007422143120196,0.8526772901458328,0.026629946878257336
Gilbert,11,,0.25,9,0.22602678571428575,0.014967565529114329,0.7504166666666666,0.07349482567218453,0.9160478605361329,0.0229446518736085,0.8525005522634134,0.026487448383646615
Gilbert,11,,0.25,10,0.22602678571428575,0.014967565529114329,0.7504166666666666,0.07349482567218453,0.914297311798036,0.024095171347877392,0.8772211990869812,0.022925610237589312
Gilbert,12,,0.1,1,0.18116657647907647,0.014518124650445632,0.9850694444444444,0.008494347846531938,0.7796893212357634,0.04737715977761255,0.6042587449739393,0.03923681171263398
Gilbert,12,,0.1,2,0.18116657647907647,0.014518124650445632,0.9850694444444444,0.008494347846531938,0.8878916264526586,0.032632968237661014,0.8099627483601488,0.023874243168556058
Gilbert,12,,0.1,3,0.18116657647907647,0.014518124650445632,0.9850694444444444,0.008494347846531938,0.943470209765423,0.015691952701788397,0.8736498212380684,0.02191957094300262
Gilbert,12,,0.1,4,0.18116657647907647,0.014518124650445632,0.9850694444444444,0.008494347846531938,0.9743901717069263,0.010618297521335121,0.9078348345544445,0.022685707487213918
Gilbert,12,,0.1,5,0.18116657647907647,0.014518124650445632,0.9850694444444444,0.008494347846531938,0.9886450640627116,0.004781727587825001,0.9429727917563897,0.012430112722976278
Gilbert,12,,0.1,6,0.18116657647907647,0.014518124650445632,0.9850694444444444,0.008494347846531938,0.9908032873565261,0.006817091346405797,0.9557084373333697,0.01516492818778917
Gilbert,12,,0.1,7,0.18116657647907647,0.014518124650445632,0.9850694444444444,0.008494347846531938,0.995114266837839,0.00406517918283136,0.9598845036024326,0.019947210383532987
Gilbert,12,,0.1,8,0.18116657647907647,0.014518124650445632,0.9850694444444444,0.008494347846531938,0.9968121609510533,0.0028272196730479283,0.9762410469664731,0.009341715223191114
Gilbert,12,,0.1,9,0.18116657647907647,0.014518124650445632,0.9850694444444444,0.008494347846531938,0.9990801977064521,0.0007899369143544475,0.9751672396874362,0.015882500655663656
Gilbert,12,,0.1,10,0.18116657647907647,0.014518124650445632,0.9850694444444444,0.008494347846531938,0.9996950171965828,0.0002550120054370669,0.9797940975038559,0.010679634920910256
Gilbert,12,,0.25,1,0.17301339285714284,0.014257357160467022,0.6039285714285715,0.07321232957836708,0.36040402055631715,0.038076869807562766,0.31678060221627236,0.018013732954811033
Gilbert,12,,0.25,2,0.17301339285714284,0.014257357160467022,0.6039285714285715,0.07321232957836708,0.5558768290204961,0.039129181851697774,0.4691393901374633,0.030608789005499393
Gilbert,12,,0.25,3,0.17301339285714284,0.014257357160467022,0.6039285714285715,0.07321232957836708,0.6675748464792683,0.041878590963489476,0.613174146363635,0.0310826570202781
Gilbert,12,,0.25,4,0.17301339285714284,0.014257357160467022,0.6039285714285715,0.07321232957836708,0.71071549137108,0.04630625445166357,0.6656666907360749,0.02499902031743392
Gilbert,12,,0.25,5,0.17301339285714284,0.014257357160467022,0.6039285714285715,0.07321232957836708,0.7877659282226304,0.03114853931681863,0.7136973172264921,0.027382506259018176
Gilbert,12,,0.25,6,0.17301339285714284,0.014257357160467022,0.6039285714285715,0.07321232957836708,0.8295517893920137,0.02860012854248438,0.7547601437846818,0.02251665152138199
Gilbert,12,,0.25,7,0.17301339285714284,0.014257357160467022,0.6039285714285715,0.07321232957836708,0.8340552685889533,0.02780224331276284,0.7753244263171786,0.023480203371255885
Gilbert,12,,0.25,8,0.17301339285714284,0.014257357160467022,0.6039285714285715,0.07321232957836708,0.8456675113665227,0.02453796002308563,0.7911409023763363,0.022626592611492514
Gilbert,12,,0.25,9,0.17301339285714284,0.014257357160467022,0.6039285714285715,0.07321232957836708,0.8535673037140252,0.027938119322069018,0.8305840409641846,0.01811048542389681
Gilbert,12,,0.25,10,0.17301339285714284,0.014257357160467022,0.6039285714285715,0.07321232957836708,0.8856422620515596,0.020769530450136076,0.8395827458102036,0.02030062817118725
Gilbert,13,,0.1,1,0.1901995964105339,0.015839607078090994,0.9758928571428571,0.018606233652183782,0.7029481517971397,0.05775943456827777,0.5764519257469936,0.03205900376712935
Gilbert,13,,0.1,2,0.1901995964105339,0.015839607078090994,0.9758928571428571,0.018606233652183782,0.8676128806606019,0.027948806445980766,0.7724261243301085,0.019546221603019012
Gilbert,13,,0.1,3,0.1901995964105339,0.015839607078090994,0.9758928571428571,0.018606233652183782,0.9313770280166548,0.02449686702169719,0.8397315493346582,0.01665547112363185
Gilbert,13,,0.1,4,0.1901995964105339,0.015839607078090994,0.9758928571428571,0.018606233652183782,0.9467479291542664,0.02480014835898373,0.8771218293264045,0.01773316605009887
Gilbert,13,,0.1,5,0.1901995964105339,0.015839607078090994,0.9758928571428571,0.018606233652183782,0.9599644300691018,0.024838635962749347,0.9078871181236361,0.016562185989782926
Gilbert,13,,0.1,6,0.1901995964105339,0.015839607078090994,0.9758928571428571,0.018606233652183782,0.9638304744657995,0.025787903518293742,0.9331660443865826,0.015346080985938195
Gilbert,13,,0.1,7,0.1901995964105339,0.015839607078090994,0.9758928571428571,0.018606233652183782,0.9657173024903327,0.02675429569175059,0.9458943385787812,0.013502763859590662
Gilbert,13,,0.1,8,0.1901995964105339,0.015839607078090994,0.9758928571428571,0.018606233652183782,0.9714346365989203,0.02379448529705203,0.9578477797650706,0.010196429130518858
Gilbert,13,,0.1,9,0.1901995964105339,0.015839607078090994,0.9758928571428571,0.018606233652183782,0.9678975321335745,0.026348851940478427,0.9647718141794434,0.010260317505718432
Gilbert,13,,0.1,10,0.1901995964105339,0.015839607078090994,0.9758928571428571,0.018606233652183782,0.9702950292057828,0.027020235427231788,0.9675107401039356,0.01193686139818617
Gilbert,13,,0.25,1,0.17971726190476187,0.017788470647197168,0.7321428571428571,0.07251420180996639,0.31695590912088595,0.028502022568925867,0.30937190276969934,0.02010506064133719
Gilbert,13,,0.25,2,0.17971726190476187,0.017788470647197168,0.7321428571428571,0.07251420180996639,0.5428404351443263,0.04361539032470721,0.44087369436601503,0.030407350563089235
Gilbert,13,,0.25,3,0.17971726190476187,0.017788470647197168,0.7321428571428571,0.07251420180996639,0.6968183434349785,0.040180896620913974,0.5564123296593791,0.024157343383314215
Gilbert,13,,0.25,4,0.17971726190476187,0.017788470647197168,0.7321428571428571,0.07251420180996639,0.7320340515657974,0.045742049517864515,0.6138361239444128,0.030478813411148407
Gilbert,13,,0.25,5,0.17971726190476187,0.017788470647197168,0.7321428571428571,0.07251420180996639,0.7994370910035901,0.03742854742213365,0.6921157182546784,0.023035865096254077
Gilbert,13,,0.25,6,0.17971726190476187,0.017788470647197168,0.7321428571428571,0.07251420180996639,0.8252841561457283,0.0323397279083469,0.7444191384205733,0.02001888050916236
Gilbert,13,,0.25,7,0.17971726190476187,0.017788470647197168,0.7321428571428571,0.07251420180996639,0.7927647449883212,0.041427634675062684,0.7664904054848625,0.01991547955734284
Gilbert,13,,0.25,8,0.17971726190476187,0.017788470647197168,0.7321428571428571,0.07251420180996639,0.8914036901315052,0.023617918732299018,0.802241182322935,0.02116590594586634
Gilbert,13,,0.25,9,0.17971726190476187,0.017788470647197168,0.7321428571428571,0.07251420180996639,0.8759277372426938,0.028534009670677922,0.8267484723518448,0.014657209011238535
Gilbert,13,,0.25,10,0.17971726190476187,0.017788470647197168,0.7321428571428571,0.07251420180996639,0.9261035873250243,0.016696152401127,0.8505956513197743,0.01462261479597091
Gilbert,14,,0.1,1,0.19368450126262624,0.012082148924371093,0.990625,0.006839020686280193,0.7861452374121647,0.03455330710519185,0.5705535642371566,0.028848726505476197
Gilbert,14,,0.1,2,0.19368450126262624,0.012082148924371093,0.990625,0.006839020686280193,0.8806599953631032,0.02512156588733871,0.7635764010296161,0.022159158171466378
Gilbert,14,,0.1,3,0.19368450126262624,0.012082148924371093,0.990625,0.006839020686280193,0.9273566604861886,0.02516648645843138,0.830024498996164,0.024804404093274862
Gilbert,14,,0.1,4,0.19368450126262624,0.012082148924371093,0.990625,0.006839020686280193,0.9570607550313879,0.02054998201663456,0.8945481345840568,0.017116656098630906
Gilbert,14,,0.1,5,0.19368450126262624,0.012082148924371093,0.990625,0.006839020686280193,0.9678996456919455,0.018955025569066468,0.9236038436702889,0.014824057554882602
Gilbert,14,,0.1,6,0.19368450126262624,0.012082148924371093,0.990625,0.006839020686280193,0.975210989959475,0.018620960680198712,0.936436230253433,0.014891404648351751
Gilbert,14,,0.1,7,0.19368450126262624,0.012082148924371093,0.990625,0.006839020686280193,0.9756709414725864,0.0213515659713807,0.9544172262450974,0.011406311957540525
Gilbert,14,,0.1,8,0.19368450126262624,0.012082148924371093,0.990625,0.006839020686280193,0.9783550569074455,0.020381593221450653,0.9698988670559243,0.007350397919035329
Gilbert,14,,0.1,9,0.19368450126262624,0.012082148924371093,0.990625,0.006839020686280193,0.9746904783715002,0.024348091265145932,0.97294413618334,0.007413103711436373
Gilbert,14,,0.1,10,0.19368450126262624,0.012082148924371093,0.990625,0.006839020686280193,0.9785578168601738,0.021211087330219255,0.9751143862789349,0.006841118559908549
Gilbert,14,,0.25,1,0.1364955357142857,0.017758745175504933,0.6876190476190477,0.08909890231156425,0.293600863732327,0.03484949466508815,0.2526769401165192,0.011320202968858575
Gilbert,14,,0.25,2,0.1364955357142857,0.017758745175504933,0.6876190476190477,0.08909890231156425,0.5527086135155754,0.07413710426597811,0.3889931101400429,0.049514476691566646
Gilbert,14,,0.25,3,0.1364955357142857,0.017758745175504933,0.6876190476190477,0.08909890231156425,0.6935254758411775,0.051513551952954435,0.5044700176281633,0.033526142750826764
Gilbert,14,,0.25,4,0.1364955357142857,0.017758745175504933,0.6876190476190477,0.08909890231156425,0.7865067628313638,0.041748090215685374,0.6427393408941494,0.025082838013040412
Gilbert,14,,0.25,5,0.1364955357142857,0.017758745175504933,0.6876190476190477,0.08909890231156425,0.8412872357652867,0.03677638272542613,0.668597386648327,0.030138343852167446
Gilbert,14,,0.25,6,0.1364955357142857,0.017758745175504933,0.6876190476190477,0.08909890231156425,0.8231724714018054,0.04215585340495564,0.6950351632614714,0.035121316119166836
Gilbert,14,,0.25,7,0.1364955357142857,0.017758745175504933,0.6876190476190477,0.08909890231156425,0.8552415624292993,0.03725695383955356,0.6942051289384096,0.04363307511982672
Gilbert,14,,0.25,8,0.1364955357142857,0.017758745175504933,0.6876190476190477,0.08909890231156425,0.8499930759756248,0.037423477060861465,0.7761861756040032,0.021316718546131177
Gilbert,14,,0.25,9,0.1364955357142857,0.017758745175504933,0.6876190476190477,0.08909890231156425,0.8660333924794943,0.033055899624507584,0.7971167691771106,0.024154554564520574
Gilbert,14,,0.25,10,0.1364955357142857,0.017758745175504933,0.6876190476190477,0.08909890231156425,0.8536491600687048,0.03744319230847963,0.8046651055011473,0.023521428394442215
Gilbert,15,,0.1,1,0.1939223059926185,0.015079327674866664,0.9944444444444445,0.005555555555555558,0.7789075182018373,0.035102452261277235,0.59878736889494,0.02584310646900889
Gilbert,15,,0.1,2,0.1939223059926185,0.015079327674866664,0.9944444444444445,0.005555555555555558,0.8867430822718786,0.01653667227249582,0.7619552897869601,0.019882198102838203
Gilbert,15,,0.1,3,0.1939223059926185,0.015079327674866664,0.9944444444444445,0.005555555555555558,0.9406255085493014,0.011306950382950055,0.8267793364943581,0.01762386579798111
Gilbert,15,,0.1,4,0.1939223059926185,0.015079327674866664,0.9944444444444445,0.005555555555555558,0.9710773984102417,0.009490443024827582,0.8720388405522055,0.013594970521974146
Gilbert,15,,0.1,5,0.1939223059926185,0.015079327674866664,0.9944444444444445,0.005555555555555558,0.993018818981021,0.003326518394525144,0.899662933491749,0.015183433603792526
Gilbert,15,,0.1,6,0.1939223059926185,0.015079327674866664,0.9944444444444445,0.005555555555555558,0.9961547591436408,0.002104000156198568,0.9296359839645513,0.011303066677140166
Gilbert,15,,0.1,7,0.1939223059926185,0.015079327674866664,0.9944444444444445,0.005555555555555558,0.9977534220454747,0.001195305982389487,0.9354464904673204,0.013346151676748146
Gilbert,15,,0.1,8,0.1939223059926185,0.015079327674866664,0.9944444444444445,0.005555555555555558,0.998753573912265,0.0006795253197350541,0.9552322455626558,0.007478407465435286
Gilbert,15,,0.1,9,0.1939223059926185,0.015079327674866664,0.9944444444444445,0.005555555555555558,0.9991678868199715,0.0005702608468733819,0.9600378338774345,0.008720669511422224
Gilbert,15,,0.1,10,0.1939223059926185,0.015079327674866664,0.9944444444444445,0.005555555555555558,0.9993752084673609,0.0004946371760563629,0.9695165467228046,0.005881868411551961
Gilbert,15,,0.25,1,0.1482700892857143,0.011551339285714283,0.334375,0.07304180064994167,0.2646175024380824,0.027399490119107896,0.25410643539260624,0.007435874404416927
Gilbert,15,,0.25,2,0.1482700892857143,0.011551339285714283,0.334375,0.07304180064994167,0.417814626826972,0.03344908862721113,0.3510856272964849,0.04014939885052525
Gilbert,15,,0.25,3,0.1482700892857143,0.011551339285714283,0.334375,0.07304180064994167,0.39388112400398667,0.04640859791279575,0.44012601393760153,0.029088414357343925
Gilbert,15,,0.25,4,0.1482700892857143,0.011551339285714283,0.334375,0.07304180064994167,0.5005011482750588,0.05055416285407046,0.4890420046495276,0.04678430679189521
Gilbert,15,,0.25,5,0.1482700892857143,0.011551339285714283,0.334375,0.07304180064994167,0.5635375963525567,0.05431369985640815,0.5951634763583966,0.037240479956441856
Gilbert,15,,0.25,6,0.1482700892857143,0.011551339285714283,0.334375,0.07304180064994167,0.6227617998697904,0.05571483328018642,0.6167956246150184,0.03829947280312014
Gilbert,15,,0.25,7,0.1482700892857143,0.011551339285714283,0.334375,0.07304180064994167,0.6888276388867377,0.04435225078161313,0.676140401479505,0.029329151384599177
Gilbert,15,,0.25,8,0.1482700892857143,0.011551339285714283,0.334375,0.07304180064994167,0.7420425369294616,0.02365049269972907,0.7218746590800654,0.023983992145138647
Gilbert,15,,0.25,9,0.1482700892857143,0.011551339285714283,0.334375,0.07304180064994167,0.7518908314598336,0.027399809501984406,0.7488994185129286,0.022258238651621128
Gilbert,15,,0.25,10,0.1482700892857143,0.011551339285714283,0.334375,0.07304180064994167,0.7702035288867708,0.028110573031041936,0.7711620268949413,0.01717258392656138
DRegular,5,2,,1,0.390625,0.0,0.2625,0.08206824823536231,0.7712509435331885,3.320915995620004e-17,0.7712509435331885,4.866086912763837e-17
DRegular,5,2,,2,0.390625,0.0,0.2625,0.08206824823536231,0.8105727957762865,8.618589038409839e-17,0.8105727957762869,7.181530241947872e-17
DRegular,5,2,,3,0.390625,0.0,0.2625,0.08206824823536231,0.9658732966804244,4.138000705700679e-15,0.9658732966804271,3.049153255949733e-15
DRegular,5,2,,4,0.390625,0.0,0.2625,0.08206824823536231,0.9907588999710637,1.3939705305256969e-15,0.9907588999710649,9.681380647343625e-16
DRegular,5,2,,5,0.390625,0.0,0.2625,0.08206824823536231,0.9977862409774524,8.4129110240879e-11,0.9977862407500524,1.2917225464247777e-10
DRegular,5,2,,6,0.390625,0.0,0.2625,0.08206824823536231,0.9995651583720472,3.961816407174343e-05,0.9995466911345167,3.4781142092329085e-05
DRegular,5,2,,7,0.390625,0.0,0.2625,0.08206824823536231,0.9998530716260191,3.09738029223167e-05,0.9999263876060274,2.4118888155958482e-05
DRegular,5,2,,8,0.390625,0.0,0.2625,0.08206824823536231,0.9999997109064618,1.279443479870857e-07,0.9999997057601225,7.112372727579046e-08
DRegular,5,2,,9,0.390625,0.0,0.2625,0.08206824823536231,0.999999928626036,3.492889495326709e-08,0.9999995807945254,1.4834515018226948e-07
DRegular,5,2,,10,0.390625,0.0,0.2625,0.08206824823536231,0.9999999305542531,3.2051051957365646e-08,0.9999998585548495,8.438518589172491e-08
DRegular,6,2,,1,0.490625,0.0032853592689865425,0.85,0.08773464777984027,0.6916118500621466,0.013367775537526777,0.6660861941201403,0.01720141898191688
DRegular,6,2,,2,0.490625,0.0032853592689865425,0.85,0.08773464777984027,0.8410412267762435,0.009206029095285872,0.7622259206357969,0.02104313065261289
DRegular,6,2,,3,0.490625,0.0032853592689865425,0.85,0.08773464777984027,0.9906712206363439,0.0014010693357422671,0.8672423963889285,0.019938579360947128
DRegular,6,2,,4,0.490625,0.0032853592689865425,0.85,0.08773464777984027,0.9812867344728508,0.0028105051354838386,0.9829064246542849,0.0025672473457484103
DRegular,6,2,,5,0.490625,0.0032853592689865425,0.85,0.08773464777984027,0.9999999908747077,1.71298500926162e-09,0.9964872990624141,0.0005275649989940664
DRegular,6,2,,6,0.490625,0.0032853592689865425,0.85,0.08773464777984027,0.9927138125611933,0.003164591657980131,0.999813562480208,2.8000649530235112e-05
DRegular,6,2,,7,0.490625,0.0032853592689865425,0.85,0.08773464777984027,0.9962563219783345,0.001622799339739695,0.9999840758329789,2.39162142227025e-06
DRegular,6,2,,8,0.490625,0.0032853592689865425,0.85,0.08773464777984027,0.9992617171816154,0.00024040029281308632,0.9999998008036822,9.105378605971782e-08
DRegular,6,2,,9,0.490625,0.0032853592689865425,0.85,0.08773464777984027,0.9994359300399477,0.00020504727391338417,0.999999076485584,3.714336864045092e-07
DRegular,6,2,,10,0.490625,0.0032853592689865425,0.85,0.08773464777984027,0.999741041280557,8.799101787917838e-05,0.9999994465047836,1.3619165852038023e-07
DRegular,6,3,,1,0.3453125,0.011829248777700842,0.325,0.13216317665355162,0.5964678744423156,0.005628191721780734,0.5723193258040272,0.010991979301504846
DRegular,6,3,,2,0.3453125,0.011829248777700842,0.325,0.13216317665355162,0.7339929081771623,0.005394568011946314,0.7189472054283589,0.004960594801199145
DRegular,6,3,,3,0.3453125,0.011829248777700842,0.325,0.13216317665355162,0.8104968616638709,0.019957200619221533,0.8184630255422215,0.014474510622366415
DRegular,6,3,,4,0.3453125,0.011829248777700842,0.325,0.13216317665355162,0.8513985761630835,0.011321960355111326,0.8227549045944074,0.00839196644591382
DRegular,6,3,,5,0.3453125,0.011829248777700842,0.325,0.13216317665355162,0.9216817742435911,0.007765884230107675,0.9283909099313415,0.0031483403677798304
DRegular,6,3,,6,0.3453125,0.011829248777700842,0.325,0.13216317665355162,0.8554697865038534,0.004541680949255554,0.8645839757671478,0.0017311344090256643
DRegular,6,3,,7,0.3453125,0.011829248777700842,0.325,0.13216317665355162,0.8665803958898032,0.0048631029018798705,0.8734278899083104,0.009575871495847587
DRegular,6,3,,8,0.3453125,0.011829248777700842,0.325,0.13216317665355162,0.9223244922213099,0.00539127295909781,0.9180824355521293,0.007190448060467425
DRegular,6,3,,9,0.3453125,0.011829248777700842,0.325,0.13216317665355162,0.9439735090856537,0.005956421951466327,0.9364339736998037,0.006310654823706967
DRegular,6,3,,10,0.3453125,0.011829248777700842,0.325,0.13216317665355162,0.9845148772049013,0.0028703599230105806,0.994340942237085,0.0009640116512394178
DRegular,7,2,,1,0.4395833333333333,0.01404878717372541,0.8,0.07414226880391382,0.6994522361328048,0.0038178942497918895,0.6832945111567585,0.006844513441792737
DRegular,7,2,,2,0.4395833333333333,0.01404878717372541,0.8,0.07414226880391382,0.6981439792337673,0.02267728262752648,0.7788684300421476,0.0075562075725557655
DRegular,7,2,,3,0.4395833333333333,0.01404878717372541,0.8,0.07414226880391382,0.8391246804498582,0.012147326077785976,0.9161137118308552,0.0022740408099860454
DRegular,7,2,,4,0.4395833333333333,0.01404878717372541,0.8,0.07414226880391382,0.9428712673887129,0.001248650463447903,0.9250074128397582,0.002097556078694159
DRegular,7,2,,5,0.4395833333333333,0.01404878717372541,0.8,0.07414226880391382,0.9730575480281878,0.0032591543131878756,0.9845922532647237,0.0010985060601245609
DRegular,7,2,,6,0.4395833333333333,0.01404878717372541,0.8,0.07414226880391382,0.9773906533188261,0.003817079571141449,0.9968536449124665,0.00017132721563139168
DRegular,7,2,,7,0.4395833333333333,0.01404878717372541,0.8,0.07414226880391382,0.996479773453007,0.0006194467115324441,0.9995931950792614,4.0194809412269483e-05
DRegular,7,2,,8,0.4395833333333333,0.01404878717372541,0.8,0.07414226880391382,0.9966577321191357,0.00035048181101003217,0.9923717377292733,0.0034455948144927885
DRegular,7,2,,9,0.4395833333333333,0.01404878717372541,0.8,0.07414226880391382,0.9995840705732977,4.9593409192938726e-05,0.9999369681549626,1.782083898854076e-05
DRegular,7,2,,10,0.4395833333333333,0.01404878717372541,0.8,0.07414226880391382,0.9999647730362794,7.4053123619011045e-06,0.9999873125901365,7.764330219125631e-06
DRegular,8,2,,1,0.4708333333333334,0.009118694248373591,0.875,0.04966996338993914,0.6908320773494218,0.011682172760965491,0.6671296825461298,0.015672355367096952
DRegular,8,2,,2,0.4708333333333334,0.009118694248373591,0.875,0.04966996338993914,0.8180870505039396,0.0011794477469690221,0.7654418843458439,0.016839974342618264
DRegular,8,2,,3,0.4708333333333334,0.009118694248373591,0.875,0.04966996338993914,0.9390098583906592,0.012142737060931382,0.8355956144305573,0.014968897764301546
DRegular,8,2,,4,0.4708333333333334,0.009118694248373591,0.875,0.04966996338993914,0.9632404171771825,0.0065574946507744244,0.9113322560736472,0.014026631677782815
DRegular,8,2,,5,0.4708333333333334,0.009118694248373591,0.875,0.04966996338993914,0.9847762774073029,0.008508371883872807,0.9368408399297673,0.0119059922614166
DRegular,8,2,,6,0.4708333333333334,0.009118694248373591,0.875,0.04966996338993914,0.9960718602268971,0.0016109343369856573,0.9785338788687892,0.004192400306039411
DRegular,8,2,,7,0.4708333333333334,0.009118694248373591,0.875,0.04966996338993914,0.996568580350697,0.0031257894974863966,0.9984005806273901,0.00022237618234302584
DRegular,8,2,,8,0.4708333333333334,0.009118694248373591,0.875,0.04966996338993914,0.9998585032236835,6.26708271617253e-05,0.9897755838153628,0.0021094783047951
DRegular,8,2,,9,0.4708333333333334,0.009118694248373591,0.875,0.04966996338993914,0.9999376421492674,4.282632349347794e-05,0.999990117754396,5.015705621691399e-06
DRegular,8,2,,10,0.4708333333333334,0.009118694248373591,0.875,0.04966996338993914,0.9999939929237673,1.9339851534143315e-06,0.9999414380023112,5.5395422986828615e-05
DRegular,8,3,,1,0.2989583333333334,0.007291666666666667,0.2875,0.07538279504949179,0.5401859967442655,0.00901271913433054,0.5401859967442653,0.00901271913433052
DRegular,8,3,,2,0.2989583333333334,0.007291666666666667,0.2875,0.07538279504949179,0.6588011357090787,0.013456243208723654,0.6588011357090783,0.013456243208723732
DRegular,8,3,,3,0.2989583333333334,0.007291666666666667,0.2875,0.07538279504949179,0.7317662807212969,0.006772859853417155,0.7317662807212978,0.006772859853417237
DRegular,8,3,,4,0.2989583333333334,0.007291666666666667,0.2875,0.07538279504949179,0.6750425892623781,0.024012628790356608,0.6750425892623784,0.024012628790356736
DRegular,8,3,,5,0.2989583333333334,0.007291666666666667,0.2875,0.07538279504949179,0.7868255919828533,0.01432634008996466,0.7868255919810428,0.014326340090205938
DRegular,8,3,,6,0.2989583333333334,0.007291666666666667,0.2875,0.07538279504949179,0.7403610961678444,0.04999739876242638,0.7403610961719255,0.04999739876431912
DRegular,8,3,,7,0.2989583333333334,0.007291666666666667,0.2875,0.07538279504949179,0.904574713876572,0.009894059485390364,0.9042698908080944,0.00989654212272615
DRegular,8,3,,8,0.2989583333333334,0.007291666666666667,0.2875,0.07538279504949179,0.8563442786684531,0.023119787042078524,0.8688020228708606,0.020775583310649878
DRegular,8,3,,9,0.2989583333333334,0.007291666666666667,0.2875,0.07538279504949179,0.8904640187565682,0.03073477797793706,0.9184887063508343,0.019914665333034293
DRegular,8,3,,10,0.2989583333333334,0.007291666666666667,0.2875,0.07538279504949179,0.9062934432081496,0.027661188661203515,0.9233477432916709,0.018491075777078154
DRegular,9,2,,1,0.4171875,0.015359587910796097,0.7125,0.06090058767325131,0.6857239579593151,0.0019842137426908006,0.6750164931099603,0.005369265529061911
DRegular,9,2,,2,0.4171875,0.015359587910796097,0.7125,0.06090058767325131,0.7476700592857453,0.010517799930262042,0.7608991596537206,0.010174182645533755
DRegular,9,2,,3,0.4171875,0.015359587910796097,0.7125,0.06090058767325131,0.8369854503794503,0.010029852201833757,0.8555258645982565,0.007738622286114939
DRegular,9,2,,4,0.4171875,0.015359587910796097,0.7125,0.06090058767325131,0.8740963626848197,0.013009741382333613,0.8973119172066696,0.0028490526546168507
DRegular,9,2,,5,0.4171875,0.015359587910796097,0.7125,0.06090058767325131,0.930863114442859,0.013078925936059242,0.9546890641176973,0.000424482152492911
DRegular,9,2,,6,0.4171875,0.015359587910796097,0.7125,0.06090058767325131,0.9544470681851278,0.012408656901035337,0.972060742334009,0.0035208498998012426
DRegular,9,2,,7,0.4171875,0.015359587910796097,0.7125,0.06090058767325131,0.971724161320018,0.00573681760797753,0.9956079086939124,0.0004604232016460705
DRegular,9,2,,8,0.4171875,0.015359587910796097,0.7125,0.06090058767325131,0.993902759367252,0.0026475909789647452,0.9959700270223679,0.0003592185235293951
DRegular,9,2,,9,0.4171875,0.015359587910796097,0.7125,0.06090058767325131,0.9949600075077554,0.002036954176593108,0.9992804995907354,0.00014538837879628146
DRegular,9,2,,10,0.4171875,0.015359587910796097,0.7125,0.06090058767325131,0.9881764220798329,0.002742757243914579,0.999710289919412,3.889058324240645e-05
DRegular,10,2,,1,0.465625,0.011312872558564238,0.78125,0.07360266281653273,0.679662894775322,0.007420356855413989,0.6556658144213601,0.011098508392186937
DRegular,10,2,,2,0.465625,0.011312872558564238,0.78125,0.07360266281653273,0.7899700883051105,0.012510676740685194,0.7270404545943914,0.01167076220460264
DRegular,10,2,,3,0.465625,0.011312872558564238,0.78125,0.07360266281653273,0.9360574245650319,0.015830194747195322,0.8407839065994109,0.012609412492109721
DRegular,10,2,,4,0.465625,0.011312872558564238,0.78125,0.07360266281653273,0.9610951578857382,0.0036086867137250524,0.8833108732504498,0.01631423906557818
DRegular,10,2,,5,0.465625,0.011312872558564238,0.78125,0.07360266281653273,0.9814076821273208,0.007532676893015841,0.9264297609105583,0.012301877219596247
DRegular,10,2,,6,0.465625,0.011312872558564238,0.78125,0.07360266281653273,0.992477800346577,0.0032905882421450585,0.9731619133937214,0.004905014282668904
DRegular,10,2,,7,0.465625,0.011312872558564238,0.78125,0.07360266281653273,0.9949767006747245,0.0015498333084677752,0.9846039530365276,0.002075192078234716
DRegular,10,2,,8,0.465625,0.011312872558564238,0.78125,0.07360266281653273,0.9969417288797009,0.001252574702122662,0.9953235443177582,0.000474176953906158
DRegular,10,2,,9,0.465625,0.011312872558564238,0.78125,0.07360266281653273,0.9954933353986626,0.003758324963893666,0.9945334291932278,0.003706288028691244
DRegular,10,2,,10,0.465625,0.011312872558564238,0.78125,0.07360266281653273,0.9974016095759548,0.0019381548967174302,0.9971284846647176,0.0019198174814188263
DRegular,10,3,,1,0.2734375,0.0,0.24375,0.0492334329602622,0.5117880798311425,0.004133287761652187,0.5117880798311419,0.004133287761652136
DRegular,10,3,,2,0.2734375,0.0,0.24375,0.0492334329602622,0.6288391225405545,0.008936621368073697,0.628839122540555,0.008936621368073753
