family,N,q,p,times_mean,times_stderr,evals_mean,evals_stderr,aratio_mean,aratio_stderr
Gilbert,7,0.25,3,1.3897102874980192,0.1068933757149302,116.4,6.144916598294886,0.9311010296776739,0.03715203053801655
Gilbert,8,0.25,3,1.703857103502378,0.08498746877471533,122.8,6.176658571680251,0.7815785680686952,0.05851397579356925
Gilbert,9,0.25,3,2.1987183449004077,0.28609754347198346,134.0,13.185851002747857,0.7423861646765487,0.08487399962877482
Gilbert,10,0.25,3,2.361262700802763,0.222809665753412,138.0,10.595596569644705,0.8100534958529039,0.07187650671049806
Gilbert,11,0.25,3,2.299646531895269,0.1891993456602322,114.4,8.004443210561938,0.6625907439511369,0.08594812643727237
Gilbert,12,0.25,3,3.8645499947000643,0.35312474734364896,158.2,13.75483753286659,0.628983805403154,0.05196043183525111
Gilbert,13,0.25,3,3.580511616902368,0.3835719025792522,143.0,11.176363948579658,0.6850697265756238,0.055184102153815855
Gilbert,14,0.25,3,4.744022773200413,0.2955728228015825,160.0,6.102822662051097,0.6101142689664304,0.0803686155229671
Gilbert,15,0.25,3,5.183091091203096,0.6039960416035258,163.0,14.727902468142268,0.42639638650881573,0.07536094693444463
Gilbert,5,0.25,4,1.3313009228033479,0.15499131631518914,158.0,18.427033281447002,0.9631422957694602,0.024452016188143313
Gilbert,6,0.25,4,1.719057084598171,0.29850640923886496,153.6,20.136865032405947,0.9705409448619063,0.024646639357798598
Gilbert,7,0.25,4,2.7123140693991443,0.2812273879368061,191.8,13.57595914352524,0.9619635895740768,0.03245165958003421
Gilbert,8,0.25,4,3.487977905099979,0.22733694958775202,213.2,11.31842156250891,0.8811601474646613,0.04242321629105634
Gilbert,9,0.25,4,4.7557014266029,0.5114990386914046,241.4,20.567612079837236,0.8294434487240349,0.06424136034142157
Gilbert,10,0.25,4,5.081577933303197,0.5210491705411109,239.6,17.5240786728813,0.9133244485720164,0.033326753623623695
Gilbert,11,0.25,4,5.705842015698726,0.8016213071878249,229.4,24.983639090857483,0.8734539962444178,0.04246260889549739
Gilbert,12,0.25,4,8.219448804300919,0.5900688139755419,269.8,16.95602154594841,0.6988734815129064,0.04768242016618325
Gilbert,13,0.25,4,8.848191895402852,1.182650676237998,275.0,27.403568299686,0.730333878690504,0.07005254878627987
Gilbert,14,0.25,4,11.593232718399667,1.0453713357298717,296.8,18.46606497214703,0.7529003465951469,0.058648458022575164
