family,N,q,p,sample_idx,times,evals,aratio
Gilbert,11,0.25,4,0,2.399017242991249,112,0.9772787120044146
Gilbert,11,0.25,4,1,4.7242209169926355,202,0.9999999996389487
Gilbert,11,0.25,4,2,8.36210165900411,308,0.6032321413812534
Gilbert,11,0.25,4,3,6.154281953989994,280,0.9463119855703735
Gilbert,11,0.25,4,4,7.55422609600646,282,0.7656181837483425
Gilbert,11,0.25,4,5,10.23728766500426,352,0.771253667152093
Gilbert,11,0.25,4,6,5.916349275998073,236,0.9104232120875387
Gilbert,11,0.25,4,7,2.4894556920044124,122,0.9740448869986386
Gilbert,11,0.25,4,8,5.595561081994674,230,0.7863771742410055
Gilbert,11,0.25,4,9,3.6259185730013996,170,0.9999999996215682
Gilbert,12,0.25,4,0,5.781122615997447,194,0.48259081848684293
Gilbert,12,0.25,4,1,5.079300263008918,182,0.8476874774346626
Gilbert,12,0.25,4,2,10.262351288998616,352,0.7330500465063401
Gilbert,12,0.25,4,3,7.810045664999052,288,0.754408992197446
Gilbert,12,0.25,4,4,8.69377003700356,268,0.5620873578101403
Gilbert,12,0.25,4,5,10.555098675002228,328,0.6190200026377435
Gilbert,12,0.25,4,6,8.091603737004334,258,0.737480407113762
Gilbert,12,0.25,4,7,10.428623945001164,304,0.5835844000852788
Gilbert,12,0.25,4,8,8.033055109000998,246,0.6688253131449156
Gilbert,12,0.25,4,9,7.459516706992872,278,0.9999999997119328
Gilbert,13,0.25,4,0,8.40248787800374,264,0.6428571428476838
Gilbert,13,0.25,4,1,7.316737522007315,274,0.9999999999971011
Gilbert,13,0.25,4,2,7.075532269009273,220,0.9089665983975026
Gilbert,13,0.25,4,3,7.330275037995307,244,0.5621089589192111
Gilbert,13,0.25,4,4,6.589510877995053,208,0.3599443721876517
Gilbert,13,0.25,4,5,12.56064448300458,380,0.7539259987721981
Gilbert,13,0.25,4,6,8.873429870000109,256,0.6186242981842341
Gilbert,13,0.25,4,7,8.548714646996814,274,0.9999999999873466
Gilbert,13,0.25,4,8,4.163315930010867,166,0.9261046623839325
Gilbert,13,0.25,4,9,17.621270439005457,464,0.5308067552281788
Gilbert,14,0.25,4,0,10.586611562990583,278,0.782833865321967
Gilbert,14,0.25,4,1,6.005882551005925,188,0.781272859193425
Gilbert,14,0.25,4,2,13.097274316009134,322,0.6112832283632357
Gilbert,14,0.25,4,3,11.240180615001009,320,0.9999999988288206
Gilbert,14,0.25,4,4,10.420843453990528,280,0.9999999991914782
Gilbert,14,0.25,4,5,18.35300346800068,400,0.5227256804852617
Gilbert,14,0.25,4,6,8.757713609011262,242,0.630084231265657
Gilbert,14,0.25,4,7,11.528669374994934,298,0.5690377868277426
Gilbert,14,0.25,4,8,14.524027374995057,354,0.9830529186914154
Gilbert,14,0.25,4,9,11.418120857997565,286,0.6487128977824665
Gilbert,15,0.25,4,0,13.56870209799672,324,0.5412211789263358
Gilbert,15,0.25,4,1,3.7592615189932985,126,0.9664042785033677
Gilbert,15,0.25,4,2,15.363305949998903,354,0.5119080466534031
Gilbert,15,0.25,4,3,14.976457875003689,366,0.6240277085727005
Gilbert,15,0.25,4,4,12.304178599995794,304,0.4376415274183078
Gilbert,15,0.25,4,5,11.309764805002487,288,0.5730891992698867
Gilbert,15,0.25,4,6,16.30099843800417,344,0.6064373617185801
Gilbert,15,0.25,4,7,9.0922461989976,230,0.6292102177780795
Gilbert,15,0.25,4,8,11.507062663004035,294,0.39856497751504144
Gilbert,15,0.25,4,9,11.524036998001975,292,0.6350236596271782
Gilbert,5,0.25,5,0,1.9135237439913908,178,0.9895627368385694
Gilbert,5,0.25,5,1,4.614501005009515,378,0.9970986435107219
Gilbert,5,0.25,5,2,1.8260050959943328,216,0.9999999997879825
Gilbert,5,0.25,5,3,1.8212722340103937,216,0.9999999997879825
Gilbert,5,0.25,5,4,0.24895958699926268,26,0.75
Gilbert,5,0.25,5,5,4.601032152000698,378,0.9970986435078592
Gilbert,5,0.25,5,6,2.0092401370056905,210,0.9906675589598098
Gilbert,5,0.25,5,7,1.6014900430018315,170,0.9999999999999091
Gilbert,5,0.25,5,8,1.9574133060086751,210,0.9906675589598085
Gilbert,5,0.25,5,9,4.661835204009549,426,0.9681792548913513
Gilbert,6,0.25,5,0,2.637847977995989,220,0.9998167938489363
Gilbert,6,0.25,5,1,5.493980571991415,374,0.9645117877217596
Gilbert,6,0.25,5,2,2.6643555810005637,220,0.9998167938489356
Gilbert,6,0.25,5,3,5.1815334989951225,338,0.8708818227453065
Gilbert,6,0.25,5,4,2.2003609759995015,182,0.9928839723630967
Gilbert,6,0.25,5,5,1.9078472859982867,178,0.9999999999981695
Gilbert,6,0.25,5,6,2.6452592729910975,228,0.9991392329528528
Gilbert,6,0.25,5,7,0.26202767800714355,26,0.7500000000000003
Gilbert,6,0.25,5,8,2.9021853580052266,216,0.9999999977167747
Gilbert,6,0.25,5,9,1.839970822999021,178,0.9999999999981685
Gilbert,7,0.25,5,0,6.581153881998034,350,0.7834552367235432
Gilbert,7,0.25,5,1,2.8273874949954916,176,0.9829905624345863
Gilbert,7,0.25,5,2,6.295424106006976,354,0.9999999995656909
Gilbert,7,0.25,5,3,6.43712032098847,354,0.9999999991470048
Gilbert,7,0.25,5,4,8.574532377999276,496,0.9987432756481261
Gilbert,7,0.25,5,5,4.205974563999916,288,0.9970111721658885
Gilbert,7,0.25,5,6,4.262841608011513,258,0.9999999998683625
Gilbert,7,0.25,5,7,6.451850139012095,362,0.9999999995935255
Gilbert,7,0.25,5,8,4.768613100008224,270,0.999999998160256
Gilbert,7,0.25,5,9,8.291166612005327,420,0.9999900797707797
Gilbert,8,0.25,5,0,6.491641945001902,334,0.9804221263915777
Gilbert,8,0.25,5,1,9.768773671006784,466,0.9994391198640926
Gilbert,8,0.25,5,2,5.338293071996304,304,0.9911479915004261
Gilbert,8,0.25,5,3,5.636192128993571,268,0.675985203648455
Gilbert,8,0.25,5,4,4.856284483001218,260,0.9999999995319133
Gilbert,8,0.25,5,5,7.746961355005624,408,0.9999999999403046
Gilbert,8,0.25,5,6,7.51276870300353,362,0.3771099306272174
Gilbert,8,0.25,5,7,5.42520846700063,276,0.9999988904101607
Gilbert,8,0.25,5,8,5.843062464002287,324,0.8936395315676503
Gilbert,8,0.25,5,9,6.391339137990144,328,0.9993982608508528
Gilbert,9,0.25,5,0,5.8680115309980465,284,0.9866769455291656
Gilbert,9,0.25,5,1,6.581888950007851,314,0.9999999999997442
Gilbert,9,0.25,5,2,8.52979516000778,376,0.34415708809387263
Gilbert,9,0.25,5,3,9.886019547004253,372,0.6365716003771295
Gilbert,9,0.25,5,4,7.221927783000865,306,0.7679255031896153
Gilbert,9,0.25,5,5,11.183072183004697,476,0.9999868626846666
Gilbert,9,0.25,5,6,8.898739093987388,346,0.6914893839954388
Gilbert,9,0.25,5,7,9.671588476994657,488,0.999999998413402
Gilbert,9,0.25,5,8,3.0422753560123965,170,0.9929845789095483
Gilbert,9,0.25,5,9,7.305361325998092,334,0.8809763224833546
Gilbert,10,0.25,5,0,10.527251259001787,420,0.9999999999921223
Gilbert,10,0.25,5,1,6.517495944004622,300,0.9743604610921238
Gilbert,10,0.25,5,2,8.80265539100219,332,0.9999887186197768
Gilbert,10,0.25,5,3,7.286700868004118,304,0.9779711725900009
Gilbert,10,0.25,5,4,9.645373061997816,356,0.7322380685140566
Gilbert,10,0.25,5,5,15.689123493997613,512,0.7626712990036884
Gilbert,10,0.25,5,6,6.998908269990352,298,0.9702530436386866
Gilbert,10,0.25,5,7,11.183960620997823,454,0.9999999938582742
Gilbert,10,0.25,5,8,4.160959974993602,228,0.9986540278213195
Gilbert,10,0.25,5,9,9.577931230000104,380,0.9999999987083662
Gilbert,11,0.25,5,0,3.961504787002923,154,0.9855303426059917
Gilbert,11,0.25,5,1,13.137133727999753,446,0.9999999993133276
Gilbert,11,0.25,5,2,13.061057127997628,422,0.6999999994494012
Gilbert,11,0.25,5,3,9.11011802800931,368,0.9788536450838613
Gilbert,11,0.25,5,4,14.1443118120078,438,0.8164204225218537
Gilbert,11,0.25,5,5,20.775852167003904,616,0.8306399280500308
Gilbert,11,0.25,5,6,9.717599957002676,338,0.9746645627557784
Gilbert,11,0.25,5,7,4.102887197994278,168,0.9819844078838557
Gilbert,11,0.25,5,8,8.576567595999222,312,0.76555829000676
Gilbert,11,0.25,5,9,5.348789551993832,222,0.9999999999516321
Gilbert,12,0.25,5,0,17.266284747995087,452,0.6502343288156309
Gilbert,12,0.25,5,1,8.562683367999853,262,0.9146977538338246
Gilbert,12,0.25,5,2,15.438993551986641,482,0.7776356400106041
Gilbert,12,0.25,5,3,11.27233570998942,372,0.764623889970605
Gilbert,12,0.25,5,4,14.300909145997139,394,0.6309346297431944
Gilbert,12,0.25,5,5,17.89961837499868,482,0.7277697395014519
Gilbert,12,0.25,5,6,13.738668944002711,406,0.8137824205588832
Gilbert,12,0.25,5,7,15.194662806999986,416,0.6541256534109463
Gilbert,12,0.25,5,8,30.493522596996627,724,0.7318312992231991
Gilbert,12,0.25,5,9,11.547679313007393,386,0.9999999999691686
Gilbert,13,0.25,5,0,14.008123853011057,396,0.8543306578326924
Gilbert,13,0.25,5,1,11.534061837999616,388,0.9999999999905317
Gilbert,13,0.25,5,2,11.311089386988897,306,0.9394325128040499
Gilbert,13,0.25,5,3,10.97251564799808,316,0.5284238548039094
Gilbert,13,0.25,5,4,13.822269229000085,356,0.6734507188668902
Gilbert,13,0.25,5,5,21.681719690997852,570,0.7713436175688047
Gilbert,13,0.25,5,6,15.941674752000836,388,0.5812706902099748
Gilbert,13,0.25,5,7,15.290930022994871,426,0.9999999998805047
Gilbert,13,0.25,5,8,7.220821512004477,240,0.603980771396653
Gilbert,13,0.25,5,9,36.7769161430042,814,0.7506243636989417
Gilbert,14,0.25,5,0,22.407914016002906,478,0.7084873763054375
Gilbert,14,0.25,5,1,16.442685956993955,378,0.9999888147981386
Gilbert,14,0.25,5,2,22.788290748998406,482,0.6191187722170587
Gilbert,14,0.25,5,3,16.121462424009223,412,0.9999999530740318
Gilbert,14,0.25,5,4,17.726446315995418,406,0.9999999999977829
Gilbert,14,0.25,5,5,40.62255347700557,734,0.6053799885166263
Gilbert,14,0.25,5,6,21.391131675001816,468,0.7545735492788531
Gilbert,14,0.25,5,7,21.373402989003807,466,0.5470696346576154
Gilbert,14,0.25,5,8,24.354332887989585,516,0.7449086228670116
Gilbert,14,0.25,5,9,19.299661761004245,408,0.7545621606133566
Gilbert,15,0.25,5,0,19.82882032400812,420,0.6014964022062039
Gilbert,15,0.25,5,1,6.343024254994816,174,0.9786427687859287
Gilbert,15,0.25,5,2,21.38108155899681,448,0.5960283101701679
Gilbert,15,0.25,5,3,24.493289536010707,514,-0.11072846250734487
Gilbert,15,0.25,5,4,20.124745393986814,428,0.42681543493366625
Gilbert,15,0.25,5,5,27.758298774992,576,0.7096389789934879
Gilbert,15,0.25,5,6,23.377501665003365,442,0.03984523991105634
Gilbert,15,0.25,5,7,18.016674465005053,374,0.609234724275894
Gilbert,15,0.25,5,8,27.358195764987613,552,0.7234171135474448
Gilbert,15,0.25,5,9,22.675131055002566,476,0.700749093500999
Gilbert,5,0.25,6,0,4.018226165004307,292,0.9978129371920422
Gilbert,5,0.25,6,1,7.720318762992974,556,0.999784477533888
Gilbert,5,0.25,6,2,2.2656127890077187,248,0.999999999790259
Gilbert,5,0.25,6,3,2.3136767679970944,248,0.9999999997902598
Gilbert,5,0.25,6,4,0.2743596759974025,28,0.75
Gilbert,5,0.25,6,5,7.7373154730012175,558,0.9997844788580738
Gilbert,5,0.25,6,6,3.7490590419911314,306,0.997462248390414
Gilbert,5,0.25,6,7,2.087507681993884,198,0.9999999999985616
Gilbert,5,0.25,6,8,3.7529275370034156,306,0.9974622483904145
Gilbert,5,0.25,6,9,10.571037479996448,768,0.9999975448726953
Gilbert,6,0.25,6,0,4.9368985630135285,342,0.9999999918985534
Gilbert,6,0.25,6,1,8.295987267003511,498,0.9999999991379417
Gilbert,6,0.25,6,2,4.877035177996731,342,0.9999999918985581
Gilbert,6,0.25,6,3,9.580146965003223,510,0.9999999990922787
Gilbert,6,0.25,6,4,4.27757393399952,280,0.9976337808852261
Gilbert,6,0.25,6,5,2.3086303419986507,198,0.9999999999512164
Gilbert,6,0.25,6,6,4.75782663001155,334,0.9998552783239008
Gilbert,6,0.25,6,7,0.29724641700158827,28,0.7500000000000003
Gilbert,6,0.25,6,8,4.371096816990757,282,0.9999999492198014
Gilbert,6,0.25,6,9,2.2229848919960205,198,0.9999999999512177
Gilbert,7,0.25,6,0,10.583387382997898,502,0.815746546798553
Gilbert,7,0.25,6,1,4.489047435999964,244,0.9854878687546554
Gilbert,7,0.25,6,2,10.233143014993402,508,0.9637695698518516
Gilbert,7,0.25,6,3,9.084705328001291,458,0.9999999998973339
Gilbert,7,0.25,6,4,11.457227188002435,628,0.9997280140664891
Gilbert,7,0.25,6,5,13.01236178399995,712,0.9999999615478062
Gilbert,7,0.25,6,6,6.574238999004592,354,0.9999999996867571
Gilbert,7,0.25,6,7,10.512688249000348,532,0.9999999976697447
Gilbert,7,0.25,6,8,7.538511189995916,378,0.9999999967091688
Gilbert,7,0.25,6,9,13.07011033600429,590,0.9999994337202758
Gilbert,8,0.25,6,0,15.279570950995549,644,0.9999999263324802
Gilbert,8,0.25,6,1,12.988187046008534,576,0.999999999111014
Gilbert,8,0.25,6,2,11.612579070002539,538,0.9955044671235196
Gilbert,8,0.25,6,3,8.071067988988943,342,0.6568422717514776
Gilbert,8,0.25,6,4,6.959286650002468,328,0.999999999727584
Gilbert,8,0.25,6,5,10.696982266992563,510,0.9999999934582411
Gilbert,8,0.25,6,6,10.537063466996187,456,0.49306291347894093
Gilbert,8,0.25,6,7,9.57243226999708,414,0.9999999992878663
Gilbert,8,0.25,6,8,13.145559109994792,582,0.9490011998211464
Gilbert,8,0.25,6,9,13.46074534500076,578,0.9996054490536851
Gilbert,9,0.25,6,0,11.250177107998752,450,0.9875982853888576
Gilbert,9,0.25,6,1,8.32387205598934,372,0.9328248815270213
Gilbert,9,0.25,6,2,11.483495740001672,456,0.541047854624868
Gilbert,9,0.25,6,3,17.62710340198828,570,0.691523352182993
Gilbert,9,0.25,6,4,12.925489340006607,460,0.8286437329687563
Gilbert,9,0.25,6,5,17.3980728250026,652,0.9999992974337776
Gilbert,9,0.25,6,6,16.998995076006395,538,0.7723143023089584
Gilbert,9,0.25,6,7,15.253915005989256,672,0.9999999973778716
Gilbert,9,0.25,6,8,6.078403156992863,264,0.9968513910579389
Gilbert,9,0.25,6,9,14.948321547009982,538,0.8832012916986473
Gilbert,10,0.25,6,0,21.46107333099644,704,0.9999999996288036
Gilbert,10,0.25,6,1,11.46192694499041,434,0.9937988817214946
Gilbert,10,0.25,6,2,16.59188068100775,510,0.9999991324677744
Gilbert,10,0.25,6,3,14.512372148994473,496,0.9779719216666514
Gilbert,10,0.25,6,4,21.067777800999465,614,0.8309507354768174
Gilbert,10,0.25,6,5,28.302290032006567,782,0.8792482554461616
Gilbert,10,0.25,6,6,12.490896128991153,438,0.9815625070492712
Gilbert,10,0.25,6,7,19.342079552006908,636,0.9999999970012939
Gilbert,10,0.25,6,8,7.674998686998151,334,0.9995569833514012
Gilbert,10,0.25,6,9,15.213765670006978,518,0.9999989167906673
Gilbert,11,0.25,6,0,6.615076848989702,212,0.9876723647290002
Gilbert,11,0.25,6,1,21.5454493159923,632,0.7861225439596148
Gilbert,11,0.25,6,2,27.284130856001866,702,0.737224466559644
Gilbert,11,0.25,6,3,15.145636991001084,504,0.9872803439732105
Gilbert,11,0.25,6,4,23.853036959990277,648,0.9226281491980236
Gilbert,11,0.25,6,5,28.764325348005514,734,0.8744766325473087
Gilbert,11,0.25,6,6,15.827183217013953,468,0.985600052342311
Gilbert,11,0.25,6,7,6.799969366998994,224,0.9848922905950075
Gilbert,11,0.25,6,8,16.421833684988087,482,0.7714391360313106
Gilbert,11,0.25,6,9,7.88581943900499,280,0.9999999999681117
Gilbert,12,0.25,6,0,28.695803983006044,644,0.6938289187841511
Gilbert,12,0.25,6,1,20.75033650599653,478,0.9999999982945319
Gilbert,12,0.25,6,2,29.452762149012415,740,0.8395237734601911
Gilbert,12,0.25,6,3,20.101376025006175,528,0.8198404438604058
Gilbert,12,0.25,6,4,24.287829605003935,562,0.6760965035311658
Gilbert,12,0.25,6,5,30.383175263006706,676,0.739252813479981
Gilbert,12,0.25,6,6,21.02216403700004,540,0.8514684723914122
Gilbert,12,0.25,6,7,24.318704090008396,564,0.6479780299704782
Gilbert,12,0.25,6,8,39.58808479299478,866,0.6755090862492207
Gilbert,12,0.25,6,9,16.9158142600063,484,0.9999978198853509
Gilbert,13,0.25,6,0,26.9768349090009,626,0.6541297191759672
Gilbert,13,0.25,6,1,16.89849488499749,490,0.9999999886817768
Gilbert,13,0.25,6,2,19.284671986999456,448,0.9679183024530611
Gilbert,13,0.25,6,3,32.01010379000218,674,0.7313710146905095
Gilbert,13,0.25,6,4,26.03958912700182,572,0.8075200697769138
Gilbert,13,0.25,6,5,31.41743278699869,742,0.7728514335362668
Gilbert,13,0.25,6,6,22.376199639009428,496,0.7342531898023709
Gilbert,13,0.25,6,7,23.755813144991407,590,0.9999999916931969
Gilbert,13,0.25,6,8,12.5495013549953,350,0.7634407095029807
Gilbert,13,0.25,6,9,48.540604047011584,1002,0.7793753503884815
Gilbert,14,0.25,6,0,39.89827697999135,728,0.800864646584174
Gilbert,14,0.25,6,1,25.0670797710045,510,0.9999983868147868
Gilbert,14,0.25,6,2,38.490830569993705,702,0.548914938737814
Gilbert,14,0.25,6,3,24.58397692500148,554,0.9999999612758634
Gilbert,14,0.25,6,4,25.962353377995896,530,0.9999999995618504
Gilbert,14,0.25,6,5,58.60304690999328,968,0.4490462396001466
Gilbert,14,0.25,6,6,29.981267716997536,600,0.7616916866190235
Gilbert,14,0.25,6,7,41.537110660996404,758,0.5688259165612589
Gilbert,14,0.25,6,8,36.40265315999568,688,0.9999999879854524
Gilbert,14,0.25,6,9,36.492958836999605,636,0.7993462689025559
Gilbert,15,0.25,6,0,54.56161392500508,882,0.6889945416666289
Gilbert,15,0.25,6,1,9.51443768000172,224,0.9838178743607809
Gilbert,15,0.25,6,2,30.323572830006015,566,0.6315947223625866
Gilbert,15,0.25,6,3,39.58848540201143,714,0.46628971387253815
Gilbert,15,0.25,6,4,36.482223283004714,652,0.4979596558895883
Gilbert,15,0.25,6,5,37.10705318399414,716,0.8348158332975563
Gilbert,15,0.25,6,6,34.43853274700814,578,-0.08715904459287153
Gilbert,15,0.25,6,7,37.05212132699671,636,0.7847216951146537
Gilbert,15,0.25,6,8,40.724741997008095,738,0.7832141331305716
Gilbert,15,0.25,6,9,32.68107997800689,620,0.7642716271681541
Gilbert,5,0.25,7,0,7.126525650994154,440,0.9990790986490742
Gilbert,5,0.25,7,1,13.233336262986995,838,0.9999999324205993
Gilbert,5,0.25,7,2,2.7088520700053778,274,0.9999999999946054
Gilbert,5,0.25,7,3,2.72008260700386,274,0.9999999999946054
Gilbert,5,0.25,7,4,0.2992026749998331,30,0.75
Gilbert,5,0.25,7,5,12.787366933000158,826,0.9999999131690789
Gilbert,5,0.25,7,6,7.471573190996423,494,0.9987412979422127
Gilbert,5,0.25,7,7,2.4381204320088727,220,0.9999999999753176
Gilbert,5,0.25,7,8,7.496726810000837,494,0.9987412979424347
Gilbert,5,0.25,7,9,21.379148471009103,1346,0.9999995439966444
Gilbert,6,0.25,7,0,7.708565772001748,484,0.9999999996641483
Gilbert,6,0.25,7,1,12.823130054996,690,0.9999999995480267
Gilbert,6,0.25,7,2,7.750037185003748,484,0.999999999664313
Gilbert,6,0.25,7,3,13.625892513999133,668,0.9999999989513824
Gilbert,6,0.25,7,4,8.433704288006993,464,0.9986528221648927
Gilbert,6,0.25,7,5,2.758867170996382,224,0.9999999999981608
Gilbert,6,0.25,7,6,7.55218153000169,464,0.9999904830149613
Gilbert,6,0.25,7,7,0.3916147020063363,30,0.7500000000000003
Gilbert,6,0.25,7,8,6.485443448007572,370,0.9999995529183202
Gilbert,6,0.25,7,9,2.759472983991145,224,0.9999999999981615
Gilbert,7,0.25,7,0,15.783465767002781,668,0.7624798853377123
Gilbert,7,0.25,7,1,9.222211981003056,410,0.9975423563239981
Gilbert,7,0.25,7,2,15.493859031994361,682,0.9999999981710772
Gilbert,7,0.25,7,3,14.444856999005424,638,0.9999999526508955
Gilbert,7,0.25,7,4,26.31644688799861,1200,0.9999089643031736
Gilbert,7,0.25,7,5,19.302425239002332,968,0.9999999958181902
Gilbert,7,0.25,7,6,12.071521357007441,548,0.999999992283279
Gilbert,7,0.25,7,7,14.93011038498662,684,0.9999999987441441
Gilbert,7,0.25,7,8,12.920388097001705,554,0.9999999557579801
Gilbert,7,0.25,7,9,16.497322435010574,700,0.9999954491898384
Gilbert,8,0.25,7,0,20.530145347991493,812,0.9999996988690855
Gilbert,8,0.25,7,1,17.991076026999508,720,0.9999999994068874
Gilbert,8,0.25,7,2,25.29576390000875,984,0.995636007826296
Gilbert,8,0.25,7,3,13.372370822995435,488,0.8012269587090971
Gilbert,8,0.25,7,4,11.372594362997916,448,0.9999999456259951
Gilbert,8,0.25,7,5,18.181207051995443,742,0.9999999652752323
Gilbert,8,0.25,7,6,16.188773261994356,616,0.9999999979559803
Gilbert,8,0.25,7,7,12.172659492003731,488,0.999999998537285
Gilbert,8,0.25,7,8,23.806238681005198,904,0.9502897267539987
Gilbert,8,0.25,7,9,18.792363405009382,738,0.9999999995307753
Gilbert,9,0.25,7,0,17.854850963994977,626,0.9923819610398101
Gilbert,9,0.25,7,1,13.982148729002802,522,0.9999999997763285
Gilbert,9,0.25,7,2,20.434479150004336,656,0.7445127832896187
Gilbert,9,0.25,7,3,23.94705786900886,708,0.6928751085216676
Gilbert,9,0.25,7,4,18.73813895600324,594,0.8440924963698718
Gilbert,9,0.25,7,5,21.43685797500075,752,0.999988757624438
Gilbert,9,0.25,7,6,24.895372569997562,724,0.7536570173161672
Gilbert,9,0.25,7,7,18.69385221399716,786,0.9999999966288181
Gilbert,9,0.25,7,8,9.865751114004524,380,0.998047184773648
Gilbert,9,0.25,7,9,29.65387715799443,904,0.9284276859928564
Gilbert,10,0.25,7,0,40.63503522799874,1162,0.9999998635690424
Gilbert,10,0.25,7,1,17.976332777005155,606,0.9941515898323678
Gilbert,10,0.25,7,2,20.91031098800886,612,0.9999941365816208
Gilbert,10,0.25,7,3,23.21990542000276,716,0.9999996283986367
Gilbert,10,0.25,7,4,28.168578102005995,774,0.7890959934721737
Gilbert,10,0.25,7,5,37.23847060299886,972,0.8543229029792239
Gilbert,10,0.25,7,6,27.130759444000432,790,0.9999999420436975
Gilbert,10,0.25,7,7,26.063139806996332,786,0.9999999985242095
Gilbert,10,0.25,7,8,12.16786772100022,466,0.9999945253789486
Gilbert,10,0.25,7,9,20.637154434996773,648,0.9999998949260671
Gilbert,11,0.25,7,0,12.864676772995153,340,0.9920396692846648
Gilbert,11,0.25,7,1,34.078131021000445,912,0.999999996461778
Gilbert,11,0.25,7,2,34.00459842600685,838,0.7304162876650031
Gilbert,11,0.25,7,3,26.113172929995926,746,0.9916105177743267
Gilbert,11,0.25,7,4,29.524109584002872,766,0.9145223116988591
Gilbert,11,0.25,7,5,40.20351211899833,982,0.8937571340934245
Gilbert,11,0.25,7,6,21.50702911100234,592,0.9900007173400909
Gilbert,11,0.25,7,7,18.4098420549999,468,0.9949603995102244
Gilbert,11,0.25,7,8,28.411214078005287,732,0.8415690264150913
Gilbert,11,0.25,7,9,12.451835209998535,386,0.9999999625698095
Gilbert,12,0.25,7,0,33.577973673993256,736,0.6044280513528317
Gilbert,12,0.25,7,1,33.31796060799388,684,0.9999999928721643
Gilbert,12,0.25,7,2,50.630226396999205,1120,0.719480626904328
Gilbert,12,0.25,7,3,30.988029772997834,714,0.8268274493272969
Gilbert,12,0.25,7,4,45.016348279008525,894,0.6723113501990057
Gilbert,12,0.25,7,5,39.55387031099235,826,0.7768403164236352
Gilbert,12,0.25,7,6,30.485929526010295,710,0.8389082240175935
Gilbert,12,0.25,7,7,45.77398671901028,910,0.7988588848561656
Gilbert,12,0.25,7,8,59.77141647800454,1186,0.7304588215443177
Gilbert,12,0.25,7,9,26.6258456009964,660,0.9999999767563961
Gilbert,13,0.25,7,0,32.69887197400385,732,0.3554665861045828
Gilbert,13,0.25,7,1,21.325674335996155,582,0.9999999998368372
Gilbert,13,0.25,7,2,27.39491819900286,580,0.9848481285905237
Gilbert,13,0.25,7,3,41.84293360699667,830,0.6681885029067929
Gilbert,13,0.25,7,4,55.52116750201094,1004,0.8250405427214421
Gilbert,13,0.25,7,5,42.402482310993946,930,0.6852895665625348
Gilbert,13,0.25,7,6,47.54415547801182,864,0.7373708591261957
Gilbert,13,0.25,7,7,33.3209389239928,764,0.49410550727224956
Gilbert,13,0.25,7,8,19.045673007000005,476,0.796216503092923
Gilbert,13,0.25,7,9,56.43190858600428,1128,0.8247906784928775
Gilbert,14,0.25,7,0,67.22920486300427,1090,0.8500488777513423
Gilbert,14,0.25,7,1,33.81600670599437,636,0.9999920036759586
Gilbert,14,0.25,7,2,49.64246323700354,852,0.6070570067631813
Gilbert,14,0.25,7,3,34.91317623198847,714,0.9999997015220842
Gilbert,14,0.25,7,4,35.76877420900564,668,0.878561618135055
Gilbert,14,0.25,7,5,83.56232447399816,1274,0.4925507900982134
Gilbert,14,0.25,7,6,48.52370038200752,858,0.6802000816761843
Gilbert,14,0.25,7,7,56.03958312699979,956,0.5654366407717375
Gilbert,14,0.25,7,8,53.63360765299876,914,0.9999999930203494
Gilbert,14,0.25,7,9,49.98882515000878,810,0.8212283544641512
Gilbert,15,0.25,7,0,79.10530541700427,1174,0.8002397628617596
Gilbert,15,0.25,7,1,13.72581649699714,286,0.9858034818228357
Gilbert,15,0.25,7,2,44.51812890000292,746,0.7171433344376342
Gilbert,15,0.25,7,3,59.67011071598972,960,0.48609701497198143
Gilbert,15,0.25,7,4,61.57328218899784,970,0.6645162332959471
Gilbert,15,0.25,7,5,47.425190701993415,868,0.8309327685287143
Gilbert,15,0.25,7,6,60.35602775499865,856,0.1404984517040786
Gilbert,15,0.25,7,7,50.821099573993706,820,0.8266382589962651
Gilbert,15,0.25,7,8,53.052358621993335,900,0.7818659558925644
Gilbert,15,0.25,7,9,45.75445294698875,790,0.771167824628553
Gilbert,5,0.25,8,0,10.320091597997816,588,0.9994961827451615
Gilbert,5,0.25,8,1,18.398267119991942,1094,0.9999999888516413
Gilbert,5,0.25,8,2,3.1368916899955366,300,0.9999999999996978
Gilbert,5,0.25,8,3,3.1133037799882004,300,0.9999999999996976
Gilbert,5,0.25,8,4,0.3275144389917841,32,0.75
Gilbert,5,0.25,8,5,16.338587977006682,1002,0.9999999858779551
Gilbert,5,0.25,8,6,10.517730117004248,626,0.9994556743461399
Gilbert,5,0.25,8,7,2.877381760001299,244,0.9999999999996102
Gilbert,5,0.25,8,8,10.431068509002216,624,0.9994556731856741
Gilbert,5,0.25,8,9,28.66034109899192,1648,0.9999975670198813
Gilbert,6,0.25,8,0,9.770415086997673,562,0.9999999634661794
Gilbert,6,0.25,8,1,17.804592639993643,858,0.9999999979794235
Gilbert,6,0.25,8,2,9.729651765999733,562,0.9999999634653683
Gilbert,6,0.25,8,3,18.993719478006824,824,0.9999999981797627
Gilbert,6,0.25,8,4,13.003377775996341,626,0.999282000428587
Gilbert,6,0.25,8,5,3.370787667008699,246,0.9999999999338085
Gilbert,6,0.25,8,6,9.560350273997756,536,0.9999990417927133
Gilbert,6,0.25,8,7,0.3680014609999489,32,0.7500000000000003
Gilbert,6,0.25,8,8,9.530702628995641,470,0.9999997698630617
