family,N,d,q,p,times_cold_mean,times_cold_stderr,times_warm_mean,times_warm_stderr,evals_cold_mean,evals_cold_stderr,evals_warm_mean,evals_warm_stderr,aratio_cold_mean,aratio_cold_stderr,aratio_warm_mean,aratio_warm_stderr
complete,17,,,6,203.19560391828418,nan,245.86298855859786,nan,994.0,nan,1226.0,nan,0.9960196828907613,nan,0.9969587417186716,nan
complete,17,,,7,359.5585889797658,nan,356.57808270771056,nan,1512.0,nan,1626.0,nan,0.999906340197299,nan,0.9999387788675733,nan
complete,17,,,8,554.6797890868038,nan,432.41264645941556,nan,2082.0,nan,1858.0,nan,0.9996183126827702,nan,0.9994286550127924,nan
complete,17,,,9,631.1029316131026,nan,587.2096983147785,nan,2276.0,nan,2284.0,nan,0.9999287985793899,nan,0.9998811091927848,nan
complete,17,,,10,867.4438142627478,nan,665.1374272583053,nan,2820.0,nan,2472.0,nan,0.9998927008157494,nan,0.999665449843306,nan
complete,18,,,1,2.6905664391815662,nan,2.7596461260691285,nan,36.0,nan,36.0,nan,0.4858067842226532,nan,0.4858067842236409,nan
complete,18,,,2,8.742833147756755,nan,8.845579551532865,nan,90.0,nan,90.0,nan,0.12066195403919266,nan,0.12066195403789948,nan
complete,18,,,3,33.317003985866904,nan,33.804262342862785,nan,248.0,nan,248.0,nan,0.7609446403229327,nan,0.7609445909133257,nan
complete,18,,,4,65.2190755251795,nan,61.41387857217342,nan,404.0,nan,382.0,nan,0.8301955833614159,nan,0.8301956137145083,nan
complete,18,,,5,89.87124707829207,nan,92.62541352771223,nan,506.0,nan,492.0,nan,0.953441807208506,nan,0.953438849941179,nan
complete,18,,,6,231.00628807861358,nan,251.90751706715673,nan,958.0,nan,1034.0,nan,0.996557349414303,nan,0.995902442182313,nan
complete,18,,,7,484.1457065027207,nan,473.0950509440154,nan,1718.0,nan,1666.0,nan,0.9998470112443627,nan,0.9998562992286608,nan
complete,18,,,8,668.0158683964983,nan,677.6804227391258,nan,2172.0,nan,2186.0,nan,0.9995810313620552,nan,0.9999655326777912,nan
complete,18,,,9,980.5639884127304,nan,858.1395089598373,nan,2872.0,nan,2594.0,nan,0.9998099911047404,nan,0.9999724514822503,nan
complete,18,,,10,1169.8227531537414,nan,1290.2213855516165,nan,3264.0,nan,3460.0,nan,0.999911827060231,nan,0.9997447227846834,nan
complete,19,,,1,3.5875493017956614,nan,3.5871077543124557,nan,42.0,nan,42.0,nan,0.48584868442223694,nan,0.4858486844219527,nan
complete,19,,,2,11.59472850523889,nan,11.632977666333318,nan,104.0,nan,104.0,nan,0.13182866393599113,nan,0.1318286639366022,nan
complete,19,,,3,40.46531336847693,nan,42.65877983625978,nan,264.0,nan,274.0,nan,0.7619393102647862,nan,0.7619392510432874,nan
complete,19,,,4,83.42867587693036,nan,86.19190692249686,nan,440.0,nan,458.0,nan,0.833142944923722,nan,0.8331430162850779,nan
complete,19,,,5,146.1519424468279,nan,218.25176305230707,nan,664.0,nan,914.0,nan,0.9925316795544035,nan,0.9899413634976497,nan
complete,19,,,6,244.79955540038645,nan,330.92270248383284,nan,954.0,nan,1240.0,nan,0.9936829079039597,nan,0.9625660657093817,nan
complete,19,,,7,494.7824321379885,nan,563.4778602328151,nan,1580.0,nan,1824.0,nan,0.9983227332511717,nan,0.9968957414795554,nan
complete,19,,,8,771.4081571679562,nan,1128.144559145905,nan,2194.0,nan,3056.0,nan,0.9997956348290984,nan,0.9971593607714837,nan
complete,19,,,9,892.8346049524844,nan,1405.9146348657086,nan,2428.0,nan,3592.0,nan,0.9994477842671969,nan,0.9996128465422913,nan
complete,19,,,10,1095.8815726786852,nan,1638.0913846958429,nan,2754.0,nan,3986.0,nan,0.9998175605116302,nan,0.9987536307738765,nan
complete,20,,,1,4.071366662159562,nan,7.561773071065545,nan,40.0,nan,40.0,nan,0.4858905623693772,nan,0.4858905623680698,nan
complete,20,,,2,13.444220972247422,nan,13.681168026290834,nan,100.0,nan,100.0,nan,0.14044861733898273,nan,0.14044861734058856,nan
complete,20,,,3,52.30347442533821,nan,55.10551621392369,nan,278.0,nan,278.0,nan,0.7628796338260244,nan,0.7628796556926289,nan
complete,20,,,4,102.71815071906894,nan,104.80190742295235,nan,456.0,nan,454.0,nan,0.8359142157084491,nan,0.8359141662537368,nan
complete,20,,,5,176.26039190776646,nan,154.1130317961797,nan,668.0,nan,596.0,nan,0.9522226574663719,nan,0.9521950190201949,nan
complete,20,,,6,426.86765877436846,nan,379.6621382953599,nan,1276.0,nan,1134.0,nan,0.9959333589466866,nan,0.9959529012278239,nan
complete,20,,,7,643.2130494667217,nan,715.1030917344615,nan,1728.0,nan,1818.0,nan,0.9993732507703044,nan,0.9997445963422535,nan
complete,20,,,8,957.2330756792799,nan,961.6902840742841,nan,2300.0,nan,2180.0,nan,0.9991100018593357,nan,0.9979920555971944,nan
complete,20,,,9,1401.7160681905225,nan,1238.576590997167,nan,3010.0,nan,2576.0,nan,0.9995718917649583,nan,0.9978408907379759,nan
complete,20,,,10,1699.3728588996455,nan,1539.5298122558743,nan,3430.0,nan,3000.0,nan,0.9995623474435291,nan,0.9994729379984335,nan
linear,5,,,1,0.28667881339788437,nan,0.32311106380075216,nan,26.0,nan,44.0,nan,0.4770887242410568,nan,0.7609179498889121,nan
linear,5,,,2,0.5743929371237755,nan,0.7186653120443225,nan,74.0,nan,96.0,nan,0.6468575260894188,nan,0.9072021145803572,nan
linear,5,,,3,1.1340503580868244,nan,1.3981452845036983,nan,130.0,nan,168.0,nan,0.5763579225478506,nan,0.9780357495886963,nan
linear,5,,,4,1.7770815985277295,nan,4.042648528702557,nan,178.0,nan,384.0,nan,0.7468692060725012,nan,0.9999999998959096,nan
linear,5,,,5,4.286809674464166,nan,5.1301759500056505,nan,350.0,nan,454.0,nan,0.8827933827294324,nan,0.6666665760787426,nan
linear,5,,,6,5.7252887496724725,nan,6.469859406352043,nan,430.0,nan,532.0,nan,0.9367784807885581,nan,0.9988369064447289,nan
linear,5,,,7,8.138689482584596,nan,8.587373243644834,nan,548.0,nan,632.0,nan,0.8920780242975422,nan,0.999999955250845,nan
linear,5,,,8,15.975258734077215,nan,12.887505701743066,nan,886.0,nan,820.0,nan,0.9888232610961083,nan,0.999999994001833,nan
linear,5,,,9,28.01425531785935,nan,17.01871467474848,nan,1346.0,nan,972.0,nan,0.9985060034370609,nan,0.9999993778618456,nan
linear,5,,,10,38.07972339633852,nan,30.82672665733844,nan,1694.0,nan,1450.0,nan,0.9989798674283605,nan,0.9999979148099136,nan
linear,6,,,1,0.2481940146535635,nan,0.23780429270118475,nan,20.0,nan,22.0,nan,0.5778230669070666,nan,0.6552735643338948,nan
linear,6,,,2,0.6615055175498128,nan,0.5200675409287214,nan,68.0,nan,52.0,nan,0.7536307829612978,nan,0.7986018717782231,nan
linear,6,,,3,1.4097173428162932,nan,1.2026505125686526,nan,132.0,nan,114.0,nan,0.7502741333849344,nan,0.8437711961518143,nan
linear,6,,,4,3.208166596479714,nan,2.8951151883229613,nan,258.0,nan,228.0,nan,0.9003582025503459,nan,0.9999999997020863,nan
linear,6,,,5,5.242427922785282,nan,6.049068132415414,nan,366.0,nan,402.0,nan,0.9146714740654431,nan,0.9999999999621153,nan
linear,6,,,6,7.680762559175491,nan,12.7876488417387,nan,484.0,nan,720.0,nan,0.9693772286376766,nan,0.9999169853900666,nan
linear,6,,,7,13.165476922877133,nan,31.131582476198673,nan,700.0,nan,890.0,nan,0.9702178692882887,nan,0.9999999987849245,nan
linear,6,,,8,20.206579500809312,nan,24.67563744261861,nan,962.0,nan,1162.0,nan,0.9676275842463599,nan,0.9999999800697844,nan
linear,6,,,9,31.315944199450314,nan,29.569408266805112,nan,1312.0,nan,1296.0,nan,0.9720775629062711,nan,0.99999962345674,nan
linear,6,,,10,42.64228863082826,nan,38.68636706098914,nan,1648.0,nan,1584.0,nan,0.9650564923789752,nan,0.999999391476995,nan
linear,7,,,1,0.2549518970772624,nan,0.3104465799406171,nan,22.0,nan,24.0,nan,0.5094734937667075,nan,0.521499000442524,nan
linear,7,,,2,0.8109825607389212,nan,0.5432512303814292,nan,78.0,nan,54.0,nan,0.6456842273740792,nan,0.7864319812849296,nan
linear,7,,,3,1.7648093421012163,nan,1.4518602844327688,nan,148.0,nan,120.0,nan,0.6571151792320378,nan,0.9877819282835233,nan
linear,7,,,4,3.3806195482611656,nan,3.7985896775498986,nan,244.0,nan,258.0,nan,0.7565884221164804,nan,0.9928968292062305,nan
linear,7,,,5,6.519336985424161,nan,9.347416259348392,nan,394.0,nan,520.0,nan,0.7814059151890241,nan,0.9999987835999404,nan
linear,7,,,6,11.028650935739279,nan,13.042813620530069,nan,576.0,nan,672.0,nan,0.8382163559878965,nan,0.9999998468287694,nan
linear,7,,,7,17.589505156502128,nan,14.74304652493447,nan,800.0,nan,728.0,nan,0.838814032571298,nan,0.999999873399185,nan
linear,7,,,8,26.707381644286215,nan,19.05629736185074,nan,1080.0,nan,864.0,nan,0.8947194486792109,nan,0.9999999950616549,nan
linear,7,,,9,33.44989975448698,nan,22.834808125160635,nan,1264.0,nan,962.0,nan,0.9104496262937762,nan,0.9999999881374121,nan
linear,7,,,10,48.29693170916289,nan,25.212007607333362,nan,1634.0,nan,1022.0,nan,0.9338845406671574,nan,0.9999994655833684,nan
linear,8,,,1,0.25825124606490135,nan,0.3342954171821475,nan,20.0,nan,22.0,nan,0.5858857052750643,nan,0.6524311485417995,nan
linear,8,,,2,0.9671855550259352,nan,0.5646073957905173,nan,84.0,nan,50.0,nan,0.726341550679112,nan,0.8003361235341906,nan
linear,8,,,3,2.1284970697015524,nan,1.5005140472203493,nan,160.0,nan,110.0,nan,0.7518994411119441,nan,0.7703899905831545,nan
linear,8,,,4,4.389789261855185,nan,3.8758786553516984,nan,274.0,nan,220.0,nan,0.8556916478152803,nan,0.9999999997514475,nan
linear,8,,,5,9.11279418412596,nan,9.055781675502658,nan,470.0,nan,422.0,nan,0.8816312584708154,nan,0.9999999999079354,nan
linear,8,,,6,13.748344180174172,nan,14.34806964918971,nan,632.0,nan,596.0,nan,0.8803406196745012,nan,0.9999999986814685,nan
linear,8,,,7,21.235019009560347,nan,21.537007305771112,nan,856.0,nan,806.0,nan,0.9426914834371011,nan,0.9999999999182092,nan
linear,8,,,8,34.13867253065109,nan,28.8018012708053,nan,1210.0,nan,976.0,nan,0.9771199398887586,nan,0.999999930497515,nan
linear,8,,,9,50.127910900861025,nan,36.58057929109782,nan,1586.0,nan,1154.0,nan,0.9706600251373286,nan,0.9999995209065905,nan
linear,8,,,10,82.25405361875892,nan,47.17708854749799,nan,2266.0,nan,1374.0,nan,0.989614780773367,nan,0.9999999846610617,nan
linear,9,,,1,0.29279465042054653,nan,0.3073902381584048,nan,20.0,nan,22.0,nan,0.5299873882077235,nan,0.5475783410097541,nan
linear,9,,,2,1.0808966364711523,nan,0.615512428805232,nan,84.0,nan,50.0,nan,0.5758422155850103,nan,0.7885300197691671,nan
linear,9,,,3,2.038868634030223,nan,1.7111372230574489,nan,136.0,nan,112.0,nan,0.6439593538903132,nan,0.7862852695622122,nan
linear,9,,,4,3.1420157896354795,nan,3.6920330170542,nan,188.0,nan,200.0,nan,0.6893935290438614,nan,0.9736484555436515,nan
linear,9,,,5,6.082595405168831,nan,7.897702828980982,nan,298.0,nan,360.0,nan,0.791178978103184,nan,0.993295869656983,nan
linear,9,,,6,9.959585901349783,nan,18.14265038166195,nan,416.0,nan,676.0,nan,0.7971956367007043,nan,0.9936478424338524,nan
linear,9,,,7,16.000409999862313,nan,48.986585655249655,nan,582.0,nan,1514.0,nan,0.8187124477816067,nan,0.7983493706174536,nan
linear,9,,,8,30.645881889387965,nan,79.98970516305417,nan,926.0,nan,2230.0,nan,0.8549342291455148,nan,0.9990484477181252,nan
linear,9,,,9,43.55843221955001,nan,114.21656016074121,nan,1206.0,nan,2968.0,nan,0.8205096456927207,nan,0.9990565079795651,nan
linear,9,,,10,82.62423726264387,nan,230.57128204405308,nan,1942.0,nan,5150.0,nan,0.8607379938862068,nan,0.7997913797700443,nan
linear,10,,,1,0.32339714001864195,nan,0.32143277395516634,nan,22.0,nan,22.0,nan,0.5913636419327771,nan,0.6516310409342688,nan
linear,10,,,2,1.1985808527097106,nan,0.7235134989023209,nan,86.0,nan,52.0,nan,0.6456462721749512,nan,0.8021573257127207,nan
linear,10,,,3,2.495372209697962,nan,1.7009694557636976,nan,154.0,nan,102.0,nan,0.7184466368073241,nan,0.808976477227026,nan
linear,10,,,4,3.657784548588097,nan,4.563681277446449,nan,198.0,nan,220.0,nan,0.7671939598787523,nan,0.9999999999961823,nan
linear,10,,,5,6.930421115830541,nan,14.5134755698964,nan,308.0,nan,550.0,nan,0.8740200953281836,nan,0.9735242342017643,nan
linear,10,,,6,11.569962544366717,nan,19.120093818753958,nan,436.0,nan,674.0,nan,0.8805465356419706,nan,0.999999797094086,nan
linear,10,,,7,25.70914772991091,nan,29.54753087926656,nan,782.0,nan,922.0,nan,0.9226030275844934,nan,0.9999999961021586,nan
linear,10,,,8,37.00214890483767,nan,46.42324351053685,nan,1020.0,nan,1276.0,nan,0.9147790265184241,nan,0.9999999254729708,nan
linear,10,,,9,52.63055562321097,nan,55.41071144212037,nan,1316.0,nan,1456.0,nan,0.941334015361312,nan,0.9999999975934883,nan
linear,10,,,10,77.5178189156577,nan,83.76527276355773,nan,1738.0,nan,1928.0,nan,0.9428380249909706,nan,0.9999993864046935,nan
linear,11,,,1,0.3397234622389078,nan,0.3239183211699128,nan,22.0,nan,20.0,nan,0.5440058789538816,nan,0.5650796647985682,nan
linear,11,,,2,1.0976979490369558,nan,0.7381355362012982,nan,72.0,nan,46.0,nan,0.59629290808391,nan,0.7909577865495252,nan
linear,11,,,3,2.1640157382935286,nan,2.458481322042644,nan,124.0,nan,124.0,nan,0.6659405284362747,nan,0.874839417260036,nan
linear,11,,,4,4.44131307117641,nan,6.251154848374426,nan,206.0,nan,254.0,nan,0.7709864067331411,nan,0.9818170723198684,nan
linear,11,,,5,7.7926450204104185,nan,12.730418609455228,nan,306.0,nan,436.0,nan,0.7583487496310067,nan,0.9962293230505802,nan
linear,11,,,6,13.284809718839824,nan,27.163323420099914,nan,426.0,nan,786.0,nan,0.8096909473262514,nan,0.8332035910555255,nan
linear,11,,,7,21.16096218675375,nan,51.75902729295194,nan,588.0,nan,1292.0,nan,0.8149703134563038,nan,0.9995425812941733,nan
linear,11,,,8,35.14245006348938,nan,81.26834028214216,nan,840.0,nan,1816.0,nan,0.8607145536279424,nan,0.8332811861002973,nan
linear,11,,,9,61.097515895962715,nan,134.5184384956956,nan,1260.0,nan,2684.0,nan,0.8877661698404585,nan,0.9991444178603905,nan
linear,11,,,10,89.86266825441271,nan,179.07601670641452,nan,1678.0,nan,3298.0,nan,0.8920175846799129,nan,0.8332193807228535,nan
linear,12,,,1,0.3586297743022442,nan,0.3384749135002494,nan,22.0,nan,20.0,nan,0.5952489256849921,nan,0.6514201434116033,nan
linear,12,,,2,1.3853976912796497,nan,0.8173426520079374,nan,82.0,nan,48.0,nan,0.6546038619221914,nan,0.8036809097266001,nan
linear,12,,,3,2.6284170523285866,nan,2.2548033287748694,nan,132.0,nan,106.0,nan,0.7300691557147054,nan,0.8363932517922152,nan
linear,12,,,4,4.888497316278517,nan,6.095863923430443,nan,204.0,nan,228.0,nan,0.8369345192786853,nan,0.9999999996896815,nan
linear,12,,,5,8.788568305782974,nan,14.846935422159731,nan,306.0,nan,456.0,nan,0.8286706071240006,nan,0.9965675833639763,nan
linear,12,,,6,14.676280085928738,nan,21.333711286075413,nan,430.0,nan,596.0,nan,0.8778448277948095,nan,0.9999999994804211,nan
linear,12,,,7,25.271492523141205,nan,27.736086449585855,nan,634.0,nan,714.0,nan,0.8799217199119697,nan,0.9999999076027658,nan
linear,12,,,8,44.15000953618437,nan,35.17252966761589,nan,936.0,nan,840.0,nan,0.9287189663611534,nan,0.999999673309499,nan
linear,12,,,9,75.01952834427357,nan,49.43256379943341,nan,1402.0,nan,1046.0,nan,0.9659385292201849,nan,0.9999999727117141,nan
linear,12,,,10,109.69761852454394,nan,68.30083351116627,nan,1846.0,nan,1302.0,nan,0.9688705059681927,nan,0.9999997422390857,nan
linear,13,,,1,0.41760776191949844,nan,0.4183456767350435,nan,26.0,nan,20.0,nan,0.5541615602892962,nan,0.577625518672641,nan
linear,13,,,2,1.3015170386061072,nan,0.8632748322561383,nan,74.0,nan,48.0,nan,0.6111040398292577,nan,0.7931840908105589,nan
linear,13,,,3,2.6488457899540663,nan,2.5823464076966047,nan,124.0,nan,112.0,nan,0.6808913878628567,nan,0.7389854377506487,nan
linear,13,,,4,5.231472639366984,nan,5.55270089302212,nan,200.0,nan,198.0,nan,0.7740147496143213,nan,0.9489143151500491,nan
linear,13,,,5,9.022340486757457,nan,11.497565154917538,nan,290.0,nan,338.0,nan,0.7708089001692154,nan,0.9999999998739771,nan
linear,13,,,6,15.540775717236102,nan,28.963938142172992,nan,420.0,nan,690.0,nan,0.810907791470188,nan,0.9999999952998324,nan
linear,13,,,7,23.96226974762976,nan,51.14697464182973,nan,566.0,nan,1078.0,nan,0.8196619289405345,nan,0.857142850372077,nan
linear,13,,,8,45.59659026470035,nan,108.46573467645794,nan,898.0,nan,1946.0,nan,0.8340520118122201,nan,0.9999998122081335,nan
linear,13,,,9,79.87014487572014,nan,137.00336413737386,nan,1364.0,nan,2298.0,nan,0.8667191941403127,nan,0.9990523866292795,nan
linear,13,,,10,113.46615613438189,nan,196.1128991600126,nan,1758.0,nan,3032.0,nan,0.8767831046453926,nan,0.857138729549245,nan
linear,14,,,1,0.45634935796260834,nan,0.36801708210259676,nan,28.0,nan,20.0,nan,0.5981292696767981,nan,0.6514125328014478,nan
linear,14,,,2,1.5343621680513024,nan,0.9244304057210684,nan,80.0,nan,48.0,nan,0.6611440813539683,nan,0.8049162452128533,nan
linear,14,,,3,2.9360082326456904,nan,2.5401425482705235,nan,128.0,nan,102.0,nan,0.7361162351774616,nan,0.8566844226606972,nan
linear,14,,,4,5.838453992269933,nan,6.349688293412328,nan,206.0,nan,206.0,nan,0.8308591407165327,nan,0.9999999998889396,nan
linear,14,,,5,9.441915502771735,nan,19.682173972018063,nan,286.0,nan,496.0,nan,0.8315162995508756,nan,0.9848003163122963,nan
linear,14,,,6,17.75705019198358,nan,31.885229672305286,nan,438.0,nan,724.0,nan,0.8694178791929164,nan,0.9999999259435292,nan
linear,14,,,7,27.300351292826235,nan,49.31976225785911,nan,588.0,nan,1002.0,nan,0.8804187465650263,nan,0.9999999662962942,nan
linear,14,,,8,48.24360922910273,nan,61.95579517353326,nan,882.0,nan,1178.0,nan,0.911625795864224,nan,0.9999999957872385,nan
linear,14,,,9,80.9714392349124,nan,81.82223930675536,nan,1300.0,nan,1420.0,nan,0.9440690816984911,nan,0.9999996725072327,nan
linear,14,,,10,155.27612808533013,nan,105.0334750926122,nan,2108.0,nan,1676.0,nan,0.9432726813286588,nan,0.9999990149463115,nan
linear,15,,,1,0.5455279806628823,nan,0.4581012614071369,nan,28.0,nan,20.0,nan,0.5618481765161796,nan,0.5870562435317541,nan
linear,15,,,2,1.7281894432380795,nan,1.0690715219825506,nan,84.0,nan,50.0,nan,0.6223026219432767,nan,0.7951187187261702,nan
linear,15,,,3,3.051455294713378,nan,2.650999958626926,nan,126.0,nan,102.0,nan,0.6924929722816766,nan,0.7666596039759297,nan
linear,15,,,4,6.214428232051432,nan,5.782581061124802,nan,204.0,nan,178.0,nan,0.7768085425381903,nan,0.9480214865356981,nan
linear,15,,,5,10.364402137696743,nan,10.930795908905566,nan,290.0,nan,282.0,nan,0.7808243192448896,nan,0.9926041958817636,nan
linear,15,,,6,18.935063240118325,nan,21.31428121495992,nan,434.0,nan,456.0,nan,0.8364324957755005,nan,0.9912084476539043,nan
linear,15,,,7,38.64363414607942,nan,57.50697410479188,nan,718.0,nan,992.0,nan,0.8371384513413209,nan,0.9999999552480355,nan
linear,15,,,8,64.4283112930134,nan,84.53160539735109,nan,1056.0,nan,1328.0,nan,0.837852092576504,nan,0.9999999437768315,nan
linear,15,,,9,82.11667586956173,nan,100.11947424802929,nan,1262.0,nan,1508.0,nan,0.848648599886215,nan,0.9999999986882313,nan
linear,15,,,10,119.12481685914099,nan,231.08119538798928,nan,1636.0,nan,2868.0,nan,0.8516771172262632,nan,0.9999999948358231,nan
linear,16,,,1,0.5249231206253171,nan,0.4104354651644826,nan,24.0,nan,20.0,nan,0.6003438323954946,nan,0.6514798531704129,nan
linear,16,,,2,2.0212183576077223,nan,1.1069724438712,nan,88.0,nan,48.0,nan,0.6661169383160279,nan,0.8059215513248035,nan
linear,16,,,3,3.45411544945091,nan,3.444704939611256,nan,130.0,nan,116.0,nan,0.7409376093013293,nan,0.8722425380316327,nan
linear,16,,,4,6.570596585050225,nan,9.715782960876822,nan,202.0,nan,260.0,nan,0.8266534858003743,nan,0.9999999999984482,nan
linear,16,,,5,10.831427794881165,nan,22.11340709310025,nan,280.0,nan,488.0,nan,0.8341741373626795,nan,0.9999999999659841,nan
linear,16,,,6,18.927433422766626,nan,40.320483789779246,nan,406.0,nan,768.0,nan,0.890600684832804,nan,0.9999953708973603,nan
linear,16,,,7,41.9614568259567,nan,53.010827204212546,nan,716.0,nan,944.0,nan,0.8894355858680937,nan,0.9999803903055754,nan
linear,16,,,8,62.227100671269,nan,92.33542698528618,nan,948.0,nan,1396.0,nan,0.8545567179762465,nan,0.9999999742213763,nan
linear,16,,,9,104.32438998483121,nan,121.90429545287043,nan,1398.0,nan,1712.0,nan,0.9225255822385585,nan,0.9999999849499234,nan
linear,16,,,10,163.70026137586683,nan,142.0482819834724,nan,1940.0,nan,1890.0,nan,0.925984045162977,nan,0.9999980431958992,nan
linear,17,,,1,0.550763051956892,nan,0.4935632133856416,nan,22.0,nan,18.0,nan,0.5678649306226595,nan,0.5944027269892924,nan
linear,17,,,2,2.136149249970913,nan,1.2249424681067467,nan,80.0,nan,46.0,nan,0.6310589584713314,nan,0.7967784968032646,nan
linear,17,,,3,3.7082436168566346,nan,3.4962526131421328,nan,120.0,nan,104.0,nan,0.7017105101871156,nan,0.789024045266246,nan
linear,17,,,4,7.127489252015948,nan,7.697655945084989,nan,188.0,nan,188.0,nan,0.7791332071924258,nan,0.9473937447335753,nan
linear,17,,,5,11.782793698832393,nan,15.933415140025318,nan,264.0,nan,322.0,nan,0.7889834559671173,nan,0.99999999987134,nan
linear,17,,,6,21.330330418422818,nan,52.610009585507214,nan,396.0,nan,834.0,nan,0.8398244264852717,nan,0.887500035137019,nan
linear,17,,,7,45.49659340828657,nan,79.27668511494994,nan,682.0,nan,1146.0,nan,0.8371766882590905,nan,0.9755276776476456,nan
linear,17,,,8,67.60402819141746,nan,130.8172387527302,nan,910.0,nan,1686.0,nan,0.8300857892899725,nan,0.992051828493073,nan
linear,17,,,9,96.90495486930013,nan,272.7174917459488,nan,1192.0,nan,2978.0,nan,0.8615971243303009,nan,0.9966541068725085,nan
linear,17,,,10,219.88062580302358,nan,427.9355429597199,nan,2220.0,nan,4304.0,nan,0.8758848184097641,nan,0.9999251240081652,nan
linear,18,,,1,0.5492448266595602,nan,0.5118773747235537,nan,22.0,nan,20.0,nan,0.6020971349463955,nan,0.6515733628188524,nan
linear,18,,,2,2.3556231670081615,nan,1.4685661252588034,nan,76.0,nan,48.0,nan,0.6700211627746265,nan,0.8067494740479753,nan
linear,18,,,3,4.236609709449112,nan,4.263727101497352,nan,118.0,nan,110.0,nan,0.7448399483852,nan,0.8845217987047076,nan
linear,18,,,4,8.516328459605575,nan,8.735455689951777,nan,192.0,nan,186.0,nan,0.8234808230263304,nan,0.9443680408859341,nan
linear,18,,,5,13.819985339418054,nan,14.6677415529266,nan,266.0,nan,270.0,nan,0.8365385908593185,nan,0.9999999988388473,nan
linear,18,,,6,25.139814124442637,nan,23.78776047192514,nan,400.0,nan,378.0,nan,0.8880283807056522,nan,0.99999999964246,nan
linear,18,,,7,66.96734869852662,nan,57.151576805859804,nan,690.0,nan,718.0,nan,0.8838399621593376,nan,0.9999993566383281,nan
linear,18,,,8,86.07930696289986,nan,86.14273504260927,nan,986.0,nan,982.0,nan,0.8779362248900792,nan,0.9999990138989028,nan
linear,18,,,9,124.37483261805028,nan,109.44082638435066,nan,1286.0,nan,1164.0,nan,0.9163068853461758,nan,0.9999998751652753,nan
linear,18,,,10,206.18353823199868,nan,139.26614206749946,nan,1884.0,nan,1380.0,nan,0.9288662914158551,nan,0.9999999072859218,nan
linear,19,,,1,0.6497605703771114,nan,0.5766342813149095,nan,22.0,nan,18.0,nan,0.5727010628540825,nan,0.6002866467356336,nan
linear,19,,,2,2.5546295177191496,nan,1.4390125768259168,nan,76.0,nan,44.0,nan,0.6380903068268008,nan,0.7982030532523511,nan
linear,19,,,3,4.7411355739459395,nan,4.2544654831290245,nan,120.0,nan,100.0,nan,0.7091946982460359,nan,0.8074064740047657,nan
linear,19,,,4,9.286541601642966,nan,9.190455592237413,nan,190.0,nan,176.0,nan,0.7810578251715052,nan,0.9469474457911226,nan
linear,19,,,5,14.59704646654427,nan,29.526841898448765,nan,258.0,nan,432.0,nan,0.7957287794819645,nan,0.9999999991039491,nan
linear,19,,,6,29.186620654538274,nan,46.36960053537041,nan,412.0,nan,616.0,nan,0.8426275285369836,nan,0.9999980877092209,nan
linear,19,,,7,68.51654208172113,nan,62.09278704598546,nan,780.0,nan,756.0,nan,0.8311291253598257,nan,0.9999979396351705,nan
linear,19,,,8,100.79826550465077,nan,84.62034546583891,nan,1038.0,nan,942.0,nan,0.8319018768190384,nan,0.9999988470144942,nan
linear,19,,,9,152.7750306976959,nan,109.28899093158543,nan,1418.0,nan,1120.0,nan,0.8735708365729765,nan,0.9999999454474494,nan
linear,19,,,10,206.53308394923806,nan,139.79319068882614,nan,1764.0,nan,1316.0,nan,0.8647826094629476,nan,0.9999998023845151,nan
linear,20,,,1,0.7079550428315997,nan,0.6139848195016384,nan,24.0,nan,20.0,nan,0.603518611915357,nan,0.6516731134545539,nan
linear,20,,,2,3.03624820522964,nan,1.822132334113121,nan,78.0,nan,48.0,nan,0.6731659258254563,nan,0.807440482742031,nan
linear,20,,,3,5.365330770611763,nan,5.319395434111357,nan,118.0,nan,108.0,nan,0.7480519737721074,nan,0.8944462207264527,nan
linear,20,,,4,10.581383123062551,nan,10.874398480169475,nan,188.0,nan,180.0,nan,0.8209926656024129,nan,0.9455700737244033,nan
linear,20,,,5,16.750468699261546,nan,19.603147510439157,nan,254.0,nan,276.0,nan,0.8386098843743538,nan,0.9999999990400357,nan
linear,20,,,6,32.959417229518294,nan,30.44921707548201,nan,402.0,nan,376.0,nan,0.8860450345515192,nan,0.9999999946035057,nan
linear,20,,,7,87.42115151695907,nan,79.75345656927675,nan,724.0,nan,764.0,nan,0.8741754001575558,nan,0.9999999983000845,nan
linear,20,,,8,119.00821429118514,nan,116.4893698291853,nan,1042.0,nan,1018.0,nan,0.8771339347851927,nan,0.9999994232169197,nan
linear,20,,,9,196.21367609873414,nan,145.46678143553436,nan,1520.0,nan,1198.0,nan,0.9063845356185475,nan,0.9999999214919763,nan
linear,20,,,10,306.3178005479276,nan,291.01951258070767,nan,2126.0,nan,1624.0,nan,0.909201705461987,nan,0.9999999890234669,nan
circular,5,,,1,0.30117968562990427,nan,0.21920366771519184,nan,20.0,nan,20.0,nan,0.7712509435331886,nan,0.7712509435331883,nan
circular,5,,,2,0.7301205899566412,nan,0.7249402990564704,nan,88.0,nan,88.0,nan,0.810572795776287,nan,0.810572795776286,nan
circular,5,,,3,1.6883723568171263,nan,1.6619018977507949,nan,178.0,nan,178.0,nan,0.9658732966804306,nan,0.9658732966804067,nan
